#{"t_start": 1652188045.377205, "env_id": null}
r,l,t 
0.05543,4,231.956247
-0.998398,2,231.987489
-1.009421,2,232.00311
-0.640958,3,232.034352
0.040468,4,232.065595
-0.342014,2,232.081217
0.350769,4,232.112459
-0.469458,3,232.12808
2.261051,4,232.159323
-0.213473,2,232.174945
-0.634778,2,232.190566
-0.566607,2,232.206187
-0.14139,4,232.253051
-0.274779,3,232.268672
0.178383,4,232.315536
-0.759581,3,232.331158
-1.050959,4,232.386147
-0.476984,2,232.401107
1.720418,4,232.420067
-0.777021,2,232.435688
-0.209272,4,232.482553
-0.382744,2,232.498174
-0.188455,3,232.529416
0.105002,3,232.545038
0.365573,3,232.560659
-0.527305,4,232.607523
0.436615,4,232.638766
-0.373902,3,232.670008
-0.104636,3,232.68563
-0.462865,3,232.716872
-0.537853,3,232.748115
-0.753671,3,232.779358
0.341441,3,232.794979
2.343607,4,232.826221
0.124529,3,232.857464
-1.209543,2,232.873085
-0.199079,4,232.904328
0.109302,4,232.951193
-0.259064,4,232.9896
-0.481773,2,233.005557
-0.580853,2,233.012629
0.675448,4,233.043872
-0.13514,4,233.090736
-0.619514,2,233.106357
0.544999,4,233.139714
0.383625,4,233.170957
-0.881029,2,233.186579
0.041927,4,233.217821
-1.047975,4,233.264685
-0.374854,4,233.311549
0.854431,4,233.32717
-0.175501,3,233.358413
-0.259235,3,233.389655
0.123013,4,233.420898
2.13028,4,233.452142
0.045391,4,233.483384
-0.157047,4,233.530247
1.750322,4,233.561491
1.914631,4,233.604834
0.502255,4,233.635786
-0.307242,2,233.635786
0.041168,3,233.667029
-0.160335,4,233.698272
-0.204293,4,233.745136
0.434864,4,233.776378
0.179268,4,233.807622
-0.718232,3,233.838863
-0.590618,2,233.854485
0.522647,4,233.901349
-0.18837,4,233.932591
-0.6117,2,233.963835
-0.031152,4,233.995077
0.469574,4,234.041941
-0.604963,3,234.057563
1.989618,4,234.104426
0.296855,3,234.120048
-0.921813,2,234.135669
0.151284,4,234.166911
0.762374,4,234.216249
2.432745,4,234.243884
-0.679259,2,234.259506
-0.29214,3,234.290749
-0.950695,3,234.30637
-1.171632,2,234.337613
-0.101474,4,234.368856
0.928163,4,234.400098
-0.419865,2,234.41572
-0.641207,2,234.431341
-0.979096,2,234.446962
0.803299,4,234.493826
-0.842599,3,234.525069
-0.592408,3,234.54069
-0.860693,2,234.556312
-1.077726,2,234.587554
-0.068713,4,234.618797
-0.923697,3,234.65004
-0.708936,3,234.665661
0.068579,3,234.696904
-0.004628,4,234.728147
1.943186,4,234.77501
-0.162314,4,234.812416
0.335589,4,234.836393
0.637277,3,234.867636
-0.442679,2,234.867636
-0.290437,3,234.898879
1.716709,4,234.945743
-0.222034,4,234.976985
-0.474014,3,235.008229
-1.145465,4,235.055092
-0.427389,2,235.055092
0.400114,4,235.101956
-0.408439,4,235.133199
-0.873336,2,235.14882
0.533457,4,235.195684
0.04608,3,235.211305
-0.461841,4,235.258169
-0.327669,4,235.289412
-0.29028,2,235.305033
-1.094571,2,235.320654
-0.310101,3,235.336276
0.441141,4,235.38314
-0.868926,2,235.398761
-0.301034,3,235.43152
0.261572,4,235.46016
-0.884861,3,235.491403
0.187813,4,235.522646
-0.549521,3,235.553889
-0.797791,2,235.56951
-0.640021,2,235.585131
1.293534,4,235.631995
-0.784152,2,235.647617
0.456991,4,235.678859
1.24416,4,235.710102
0.125097,3,235.725723
0.38711,4,235.772587
-0.073639,3,235.788208
0.303143,3,235.822816
2.701455,4,235.848468
-0.2821,2,235.864089
-0.69254,3,235.879711
0.496316,4,235.926575
-0.711709,2,235.942196
1.006251,4,235.973439
-0.069694,3,235.98906
0.211521,4,236.036393
0.119443,3,236.052373
-0.272567,4,236.083616
0.151,4,236.13048
0.625691,4,236.161722
0.305099,4,236.192965
0.86176,4,236.239829
-0.913005,2,236.25545
0.102913,3,236.271072
-0.24931,3,236.302314
-0.108318,4,236.333557
-0.081154,4,236.364799
-0.121183,2,236.380421
-0.054703,4,236.430411
-0.991228,2,236.440451
2.161941,4,236.471694
0.600533,3,236.502936
0.196988,4,236.534179
-0.158867,4,236.565421
-0.140041,3,236.581042
0.958497,4,236.612285
-0.371855,4,236.657902
0.013998,3,236.689145
-0.608295,3,236.704766
0.147804,3,236.736008
1.924595,4,236.767251
0.844831,4,236.798493
0.853418,4,236.829736
-0.384053,2,236.845357
-0.132395,4,236.8766
-0.967721,2,236.892221
-0.597719,2,236.907843
0.527169,4,236.954707
-0.538512,3,236.970328
-0.668828,3,237.001571
0.694043,4,237.032813
-0.319185,3,237.064056
-0.930392,2,237.079677
1.056997,4,237.126541
-0.942676,2,237.142163
0.318807,4,237.173405
1.608253,4,237.204648
-1.120532,3,237.24501
-0.876448,2,237.260967
2.092457,4,237.284605
-1.173165,3,237.315847
0.273036,3,237.34709
0.533648,4,237.378332
-0.087765,3,237.393954
-0.578729,3,237.425197
0.346104,4,237.456439
0.543717,4,237.503303
0.721202,4,237.534545
-0.66106,4,237.565789
0.229904,4,237.597031
-0.023412,3,237.628273
-0.816751,2,237.643895
0.688268,4,237.675137
-0.403314,3,237.70638
-0.130767,4,237.737623
2.383152,4,237.768867
0.33927,4,237.800109
2.276434,4,237.831351
-0.879655,3,237.873022
-0.139051,3,237.886
-0.109886,3,237.917243
-0.898996,3,237.948485
-1.073051,2,237.96412
2.289629,4,238.01097
0.024504,3,238.026592
0.402091,4,238.057835
-0.426829,3,238.089077
-0.06282,3,238.104698
0.00716,4,238.151562
0.339876,4,238.182805
-1.023357,2,238.214048
1.970319,4,238.245291
0.115559,3,238.260911
0.662965,4,238.307776
-0.021852,3,238.339018
0.755191,4,238.370261
-0.446607,3,238.401504
0.269037,4,238.432746
-0.829297,3,238.470465
-0.935649,2,238.486423
2.040556,4,238.50907
0.263286,3,238.540314
-0.923704,2,238.555935
0.276848,3,238.571555
2.676627,4,238.602798
0.061944,3,238.63404
1.844304,4,238.665283
0.521115,4,238.696527
2.289955,4,238.74339
0.094905,3,238.759012
-0.440123,2,238.774633
-0.701566,3,238.805875
0.133719,3,238.821497
-0.083646,4,238.868361
-0.028503,4,238.899604
-0.498354,3,238.930846
0.709298,4,238.962089
-0.70545,4,239.008953
0.19853,3,239.024574
2.227848,4,239.073066
-1.02152,2,239.089058
-0.765505,3,239.116688
-0.591502,3,239.13231
1.64683,4,239.179173
-0.987029,2,239.194795
0.407991,4,239.226038
0.826133,4,239.25728
2.075152,4,239.288522
2.630865,4,239.319765
-0.708386,2,239.335387
0.169989,3,239.36663
0.077189,3,239.382251
-0.532203,3,239.413493
-0.059753,3,239.444737
-0.230036,4,239.475979
-0.268033,4,239.522842
0.50383,4,239.554085
-0.005302,3,239.569707
-0.464929,2,239.585328
-0.385058,3,239.61657
-0.138862,4,239.647813
-0.481046,3,239.682515
-0.106166,4,239.708487
-1.041291,2,239.724108
-0.807483,3,239.755351
-0.961278,2,239.770972
1.91946,4,239.817837
0.557483,4,239.849079
0.304623,4,239.880322
0.673975,4,239.911564
-0.398725,4,239.958429
-0.95039,2,239.97405
0.233157,3,240.005292
0.70551,4,240.036535
-0.925923,2,240.052156
0.983452,4,240.083399
0.163707,3,240.114642
-0.035193,3,240.130263
0.452295,4,240.177127
-0.123762,3,240.192748
-0.701561,3,240.223991
-0.739767,3,240.255233
-0.382219,3,240.281977
-0.218809,2,240.29594
0.219442,3,240.315971
1.721578,4,240.347214
0.340755,4,240.378457
2.208749,4,240.409699
0.214975,4,240.456563
-0.318404,2,240.472185
0.140645,3,240.487806
-0.009033,3,240.519049
0.095335,3,240.53467
-0.64918,2,240.550291
-1.146477,2,240.565913
0.029316,3,240.597155
0.587354,4,240.628398
2.144625,4,240.65964
-0.967678,2,240.675262
-0.691481,2,240.690883
-0.600049,3,240.722126
0.319276,4,240.753368
-0.925475,2,240.784612
1.011019,4,240.815855
-0.032313,3,240.847097
0.017352,3,240.862718
0.447826,4,240.908393
-0.103783,3,240.923564
2.366135,4,240.970428
-0.681129,3,241.001671
-0.142864,3,241.017292
0.099376,3,241.048535
0.257014,4,241.079777
-0.519964,4,241.126641
0.149845,3,241.142262
-0.289226,4,241.173556
-0.674221,3,241.204748
0.387462,4,241.23599
-0.98003,2,241.251612
-0.454812,4,241.298476
-0.111344,4,241.329718
1.68828,4,241.376582
1.187867,4,241.423447
-0.440275,4,241.45469
1.902356,4,241.493089
1.09753,4,241.524044
-0.165804,3,241.546695
-0.212865,2,241.562317
0.353734,3,241.577938
-0.842488,2,241.59356
-1.130508,2,241.609181
0.182027,4,241.640424
-1.094753,2,241.671667
-0.153105,3,241.687288
-0.371475,3,241.71853
-0.4214,3,241.749774
0.019364,3,241.765394
-0.262947,3,241.796637
0.073754,3,241.82788
-0.188682,3,241.843501
-0.686806,2,241.859123
0.441284,4,241.890365
-0.018703,3,241.921607
-0.263163,3,241.952851
2.458936,4,241.984107
0.570446,4,242.030957
0.414775,4,242.0622
0.32329,4,242.097568
0.796049,4,242.137495
-0.513664,3,242.15416
-0.259397,4,242.201025
-0.737055,4,242.232268
-0.638565,2,242.247889
-0.680904,2,242.26351
-0.98401,2,242.279131
-0.949784,2,242.294753
-0.33452,3,242.325995
-0.86366,2,242.341617
-0.86015,2,242.357238
-0.23164,3,242.388481
-1.264512,2,242.404102
-0.942224,2,242.419723
-0.254223,3,242.435344
-0.096952,3,242.466587
2.410935,4,242.49783
-0.883735,3,242.526534
-0.824504,2,242.542155
1.309336,4,242.58902
-1.061815,2,242.604641
-0.236212,2,242.620262
-0.842284,3,242.651505
0.385977,4,242.682748
0.769942,4,242.725469
1.934398,4,242.759085
-0.313033,3,242.774707
0.777839,4,242.805949
-0.802711,3,242.837193
-0.359774,3,242.868435
-0.973122,2,242.884056
-0.355285,2,242.899678
0.053942,3,242.930921
-0.843919,2,242.946542
-0.207426,4,242.977784
0.911023,4,243.009027
-0.579666,3,243.040269
-0.031874,3,243.071512
-0.849424,2,243.087133
-1.127528,2,243.102755
0.90576,4,243.133997
-0.288009,2,243.149619
0.378262,4,243.180861
-0.410125,2,243.196483
0.50667,3,243.212105
1.656777,4,243.258968
-0.061659,3,243.274589
-0.918673,2,243.290211
-1.065841,2,243.317942
-0.009003,3,243.340881
0.482024,3,243.35286
-0.797784,3,243.384103
-0.614718,2,243.399725
-0.777933,3,243.430968
-0.438789,4,243.46221
-1.052293,3,243.493453
-0.510737,2,243.509074
-0.14322,4,243.540317
-0.976649,3,243.571559
-0.959764,2,243.587181
2.169862,4,243.618423
-0.191498,4,243.665287
1.852125,4,243.696531
0.258376,4,243.727773
-0.117591,3,243.757443
-0.30854,4,243.797808
1.042313,4,243.829051
-0.217375,2,243.844673
-0.483085,3,243.875915
0.256759,4,243.911293
-0.676783,4,243.950234
1.621858,4,243.973869
-0.429172,3,244.005112
-1.10741,2,244.020733
-0.909967,2,244.036355
1.779022,4,244.083219
-0.256789,3,244.09884
0.526274,4,244.130082
1.064452,4,244.161325
-0.409564,2,244.176947
-0.186359,2,244.192568
0.068609,3,244.22381
0.05245,3,244.239432
-0.817886,3,244.270675
-0.336145,4,244.317539
-0.243288,3,244.33316
-1.262528,2,244.348781
-0.394609,3,244.380024
-0.957252,2,244.395646
-0.986321,2,244.411266
0.130702,4,244.442509
0.697624,4,244.473752
-0.792206,2,244.489373
-0.60443,2,244.504995
-0.690776,2,244.533742
-1.078235,2,244.550697
0.063157,3,244.571663
-0.622661,2,244.587284
-0.298205,3,244.602906
0.953544,4,244.64977
-0.178734,4,244.681012
-0.937774,3,244.712255
1.026652,4,244.743498
-0.532564,3,244.77474
-0.20516,3,244.790362
0.014622,3,244.821604
1.012826,4,244.852847
-0.437311,3,244.868468
-0.541851,3,244.899711
-0.060441,3,244.930954
-0.367829,3,244.962196
0.24608,4,244.993439
-0.381487,3,245.02729
-0.154022,4,245.064552
1.719125,4,245.095794
-1.014317,2,245.111415
0.423496,4,245.15214
-0.751697,2,245.167762
-0.709174,2,245.183383
-0.381262,3,245.214626
0.384937,4,245.245869
-0.980276,2,245.26149
-0.721219,3,245.277111
-0.356042,3,245.308354
-0.294158,2,245.323975
0.215138,3,245.339596
0.029367,3,245.370839
-0.062008,2,245.386461
0.174829,4,245.417704
-0.613045,2,245.433325
-0.507389,3,245.464567
0.183367,4,245.495811
-1.008095,2,245.511431
-1.101804,3,245.542674
-0.481256,3,245.573916
2.009176,4,245.605159
-0.682005,2,245.62078
-0.387055,4,245.667644
-1.135757,2,245.683265
-0.317778,3,245.698887
1.932342,4,245.745295
0.460205,4,245.777241
-0.472151,3,245.790438
-0.527681,2,245.80606
0.626999,4,245.837302
-0.760194,3,245.868545
-0.423204,3,245.899787
-1.09864,2,245.91541
-0.276583,2,245.931031
-0.101194,3,245.962273
-0.505545,2,245.977894
0.002637,3,246.009137
-0.547738,3,246.024759
0.008701,3,246.056001
0.053429,3,246.087243
-0.668557,2,246.102865
-0.427385,3,246.134108
-0.082331,4,246.16535
0.849819,4,246.196593
-0.11096,3,246.227835
-0.209305,4,246.259079
0.015239,4,246.290321
-0.983464,2,246.305942
0.434265,3,246.340328
-0.020222,4,246.37328
1.136483,4,246.403885
-0.615262,3,246.435128
-0.57728,3,246.450749
-0.137379,3,246.481991
-0.988906,2,246.497613
-1.017778,2,246.528855
-0.419509,4,246.560098
0.022759,3,246.591341
-0.473763,2,246.606962
-0.067348,3,246.622583
0.056472,4,246.653826
-1.121868,3,246.685069
0.840394,4,246.731933
-0.686472,2,246.747554
-1.049093,2,246.763176
0.301596,4,246.794418
2.201793,4,246.825661
-0.29938,2,246.841282
0.368068,3,246.872525
0.028597,3,246.888146
-0.073441,3,246.919389
2.429081,4,246.963782
0.43471,4,247.000035
-0.45318,3,247.031277
-0.094096,4,247.062519
-0.890543,2,247.078141
-0.363991,3,247.109384
-0.463258,3,247.125005
-0.239372,3,247.156248
-0.478572,3,247.18749
-0.340749,3,247.218733
-0.489007,2,247.234354
-0.28048,3,247.249976
-0.769074,2,247.265597
-0.089025,3,247.296839
0.899581,4,247.328082
-1.008889,2,247.343704
0.209222,4,247.374947
0.248718,3,247.406188
-1.01319,2,247.421811
-0.671431,2,247.437432
-0.305904,2,247.453053
0.696958,4,247.484295
-0.182273,4,247.515538
-0.118192,3,247.546781
-0.903624,2,247.566543
-0.650347,2,247.5825
0.334161,4,247.613485
-0.59929,2,247.629107
-1.053442,2,247.644728
-0.452863,3,247.675971
-0.282336,2,247.691592
-0.440034,2,247.707214
-1.036258,3,247.738456
-0.916631,2,247.754077
-0.465154,2,247.769698
0.29548,4,247.800941
-0.103472,3,247.832184
0.057526,4,247.863426
-0.462448,3,247.894669
2.181495,4,247.925912
-0.038887,3,247.941533
-0.572288,3,247.972776
0.056682,3,248.004019
-0.270387,3,248.035261
-0.703769,2,248.050883
-0.196957,3,248.06924
-0.002323,4,248.100483
1.0189,4,248.137572
0.182677,4,248.186016
0.243321,4,248.217622
-0.395239,3,248.233243
-0.925471,2,248.248865
-0.838689,2,248.280107
-0.568337,2,248.280107
0.001082,3,248.31135
-1.300846,2,248.326972
-0.385156,2,248.342592
-0.347545,3,248.373835
-0.35667,3,248.389456
-0.412544,2,248.405078
0.235191,4,248.454026
-0.958854,2,248.467146
-1.338379,2,248.482767
-0.885249,3,248.514009
-0.818669,3,248.545252
-0.644461,3,248.560873
0.297604,4,248.607738
0.342921,3,248.623359
1.049664,4,248.654601
-0.887249,2,248.670223
0.588695,4,248.717087
-0.569161,2,248.732708
0.253471,4,248.763951
0.135891,4,248.805669
-0.917403,2,248.822624
-0.373905,3,248.846249
0.143924,3,248.861871
-0.113592,4,248.893113
0.112244,4,248.939977
0.129678,4,248.97122
0.357351,3,249.002462
-0.149464,3,249.033705
-1.193721,2,249.049326
1.924335,4,249.080569
-0.483548,4,249.111812
0.497824,4,249.143054
0.84578,4,249.174296
0.147521,4,249.20554
-0.966349,2,249.236782
-0.199725,3,249.252403
0.171035,4,249.283646
-0.824341,2,249.299267
-0.015951,3,249.33051
0.123827,4,249.361753
-0.593545,2,249.377374
-0.672188,2,249.4051
-0.914725,3,249.434023
0.380117,4,249.459656
2.476285,4,249.490899
0.074626,3,249.522141
-0.402114,4,249.553384
-0.709088,3,249.584626
-0.18904,3,249.600248
-0.987496,2,249.631491
-0.295934,4,249.662733
0.109749,4,249.693976
1.220786,4,249.74084
-0.504147,3,249.756461
-0.50726,4,249.803325
-0.03965,3,249.818946
-0.23769,3,249.85019
-0.475894,3,249.881432
-0.131185,3,249.897053
-1.020003,2,249.912674
-0.855687,2,249.928296
-0.653337,2,249.943918
-0.161694,3,249.97516
-0.612137,3,250.017523
-1.144053,2,250.035527
-0.070979,3,250.057501
-0.24311,3,250.088743
0.369779,4,250.119986
-1.272367,2,250.135607
-0.434221,2,250.151228
0.630151,4,250.182471
-0.504649,3,250.213713
-0.677087,2,250.229335
-1.012479,3,250.260578
-0.897049,2,250.276199
-0.811535,3,250.307442
-0.060216,3,250.323063
-0.947451,3,250.354306
-0.294055,2,250.369927
-1.129552,2,250.385548
-0.569347,2,250.40117
-0.07319,3,250.432413
-0.090286,3,250.448034
-1.171924,2,250.463655
-0.018454,4,250.508045
-0.980351,2,250.523667
-0.489904,3,250.55491
0.179549,3,250.586152
-0.492502,3,250.601774
1.447689,4,250.650733
-0.303793,3,250.666355
-0.41869,3,250.697597
0.213583,4,250.72884
0.42345,4,250.760082
0.104726,3,250.791325
0.658542,4,250.822568
-0.850938,2,250.838189
-0.293582,2,250.85381
1.125858,4,250.885053
-0.741213,2,250.900675
-0.624879,3,250.931918
-0.109345,3,250.96316
0.139406,4,250.994403
-0.142106,4,251.041266
0.435309,3,251.056888
0.697206,4,251.088131
-1.196093,2,251.119373
0.208664,3,251.134995
0.047485,4,251.166237
-0.735693,2,251.181858
0.339567,4,251.228861
0.672527,4,251.258819
0.826727,4,251.279791
-0.414692,3,251.311033
0.170289,3,251.342276
0.084951,3,251.357898
-0.614909,3,251.389141
-0.186163,2,251.404762
-0.683405,3,251.436005
-0.316538,3,251.467247
-0.256006,3,251.498489
-0.558382,4,251.545354
-0.869852,3,251.576596
-0.049215,3,251.592217
0.496806,3,251.62346
-1.152552,3,251.654703
-0.544924,2,251.670325
0.432218,4,251.701567
0.070064,4,251.732809
0.097354,3,251.764052
0.524458,4,251.788851
-0.681558,3,251.820094
-0.514793,2,251.84392
-0.751953,3,251.871887
-0.504893,2,251.88585
0.612673,4,251.918126
-0.966273,3,251.949356
0.179724,4,251.980599
-0.937601,3,252.011842
-0.185685,3,252.043084
-0.404639,3,252.058706
1.028039,4,252.089948
-0.432855,3,252.121191
0.024033,3,252.152434
-0.067723,3,252.168056
1.43715,4,252.199298
-0.002674,4,252.248668
-0.286333,4,252.279911
-1.049806,2,252.295532
-0.665332,2,252.311153
1.003883,4,252.358017
-0.315319,3,252.373638
-0.424075,3,252.404881
-0.130529,4,252.442549
-0.412268,3,252.47451
1.766949,4,252.503119
0.44923,3,252.518741
-0.101448,3,252.549984
0.071205,3,252.581226
0.428013,4,252.612469
-1.013756,3,252.643712
-0.186276,3,252.659333
-0.180713,3,252.690576
0.636837,4,252.721819
1.643404,4,252.753061
2.172886,4,252.799925
0.295524,4,252.831168
-0.481217,3,252.86241
-0.080025,3,252.878032
-0.789054,2,252.893653
-0.369821,3,252.924896
-0.40012,3,252.956139
0.975245,4,252.987382
2.246089,4,253.018624
-1.148963,2,253.034245
1.670002,4,253.083972
0.36012,3,253.10096
-0.850184,2,253.116582
-0.890054,2,253.132203
-0.276582,3,253.147825
1.111445,4,253.194689
-0.890138,2,253.21031
-1.11301,2,253.225931
-0.329212,3,253.257173
-0.073592,3,253.288416
0.232367,3,253.304038
0.124647,3,253.33528
-0.59668,3,253.350902
1.737169,4,253.397766
0.28288,3,253.413387
-0.516992,3,253.44463
-0.122327,4,253.475872
-0.728771,3,253.507115
-0.513616,3,253.538357
-0.402181,3,253.553979
-0.220228,4,253.600842
-0.686586,3,253.632086
-0.007206,4,253.664469
0.37811,3,253.686409
-0.771248,3,253.714376
-0.70134,3,253.729997
-0.232834,4,253.780295
0.146769,3,253.789398
0.004064,4,253.836262
0.941678,4,253.867505
0.70757,4,253.898748
2.053326,4,253.929991
-0.392608,3,253.961233
-0.92438,2,253.976854
-0.805688,2,253.992476
0.262041,3,254.023719
-0.466558,3,254.054961
1.929059,4,254.101825
-0.199099,4,254.133068
-0.825113,3,254.16431
-0.520756,3,254.195553
0.307506,3,254.211175
-0.691619,2,254.226795
-0.688219,4,254.276832
0.264341,3,254.300768
-0.610461,2,254.315763
0.044774,4,254.340392
0.70297,4,254.371634
-0.673642,2,254.387256
0.282695,3,254.418499
-0.712417,2,254.434119
-0.170412,2,254.449741
-0.952711,2,254.465363
0.338423,4,254.496605
-1.037744,2,254.512227
-0.222952,4,254.543469
-0.058266,3,254.574712
-1.019927,2,254.590334
-0.561277,2,254.605955
-0.05722,3,254.621576
-0.115661,4,254.66844
-0.164628,3,254.699683
0.59663,4,254.730925
-0.518262,3,254.746546
0.11995,3,254.777789
-0.962123,2,254.79341
0.634961,4,254.824653
1.140862,4,254.855896
-0.367356,2,254.871517
-0.205245,4,254.914198
0.020649,4,254.953828
-1.279332,2,254.96945
-0.254935,3,255.000692
-0.825617,2,255.016314
0.628561,3,255.031934
0.163389,3,255.063178
-1.355304,2,255.078799
-0.407673,4,255.110041
0.049394,3,255.141284
-0.119798,3,255.172527
-0.435445,2,255.188148
-0.185644,4,255.219391
-0.186086,4,255.250633
-0.46258,3,255.281876
-0.187319,4,255.313118
-1.180645,2,255.32874
-0.969193,4,255.375604
-0.156987,3,255.406847
-0.225228,3,255.422469
-0.720772,2,255.43809
0.204691,4,255.484953
-0.949759,2,255.504723
-0.123043,4,255.533872
-0.672618,3,255.565114
-0.818145,3,255.596358
0.495651,4,255.6276
-0.586776,3,255.658844
0.441219,4,255.690086
0.11483,4,255.73695
-0.485037,3,255.75257
-0.204551,3,255.783813
0.290583,4,255.815056
0.866814,4,255.846298
0.298573,4,255.893162
-0.388496,2,255.908784
-0.286445,3,255.940027
-0.84207,2,255.955648
-0.302619,3,255.97127
-0.898273,2,256.002512
-0.125502,4,256.033754
0.164713,3,256.064997
-0.042972,3,256.080618
-0.094729,2,256.09624
1.179852,4,256.14296
-0.360426,3,256.162931
-0.518195,3,256.194174
-1.030246,2,256.209795
0.90344,4,256.241038
-0.226425,2,256.256659
-0.574338,2,256.27228
-0.083667,4,256.303524
-0.830104,2,256.319145
-0.005578,4,256.350387
0.287393,3,256.38163
-0.003079,3,256.397251
0.132505,4,256.444116
-0.100036,3,256.459737
-0.821755,2,256.475358
-0.172008,3,256.506728
-1.024426,2,256.522222
-0.343408,3,256.553465
-0.860194,2,256.569087
-1.043081,2,256.584708
0.509592,4,256.61595
0.149118,3,256.647192
0.6649,4,256.678435
-0.799948,2,256.694057
-0.407303,2,256.709678
0.439004,4,256.757428
0.775456,4,256.776415
0.086044,3,256.807658
-0.928232,2,256.823279
-0.280727,3,256.838901
-0.051276,4,256.885766
-0.592431,3,256.917008
-0.500792,2,256.932629
0.271321,4,256.963871
-0.286343,3,256.995114
0.313669,3,257.026357
0.03627,3,257.041978
-0.304985,3,257.073221
-0.512995,2,257.088842
-0.01051,3,257.120086
-0.331719,3,257.151327
-0.206765,2,257.16695
0.008179,3,257.182571
-0.015313,3,257.213813
-0.523783,3,257.245056
0.025061,4,257.291919
-0.020526,3,257.307541
0.091229,3,257.34996
-0.304826,3,257.377942
0.598785,4,257.405575
1.977276,4,257.452438
2.256999,4,257.483681
1.680615,4,257.530545
0.146542,4,257.561787
-0.699181,2,257.577408
-0.872745,2,257.59303
0.462151,3,257.624273
1.558625,4,257.655515
0.26769,4,257.686758
0.851735,4,257.718
-0.160532,2,257.733622
2.112728,4,257.780486
-0.484351,4,257.821862
0.309709,4,257.856564
-0.135243,4,257.887807
2.516398,4,257.91905
-0.792086,2,257.93467
-0.808974,2,257.962421
-1.062592,2,257.98137
-0.912682,2,257.984813
-0.666918,2,258.016056
1.975071,4,258.047299
-0.145081,3,258.06292
0.387461,4,258.094162
1.290167,4,258.141026
-0.776672,3,258.172269
-0.814244,3,258.18789
1.73973,4,258.234754
-0.731995,2,258.250376
-0.699683,3,258.281619
1.200992,4,258.29724
-0.730802,3,258.328483
-0.641298,2,258.344104
0.979071,4,258.375346
-0.71674,3,258.406589
-0.482714,2,258.42221
1.656612,4,258.453453
-0.22537,3,258.484696
-1.10956,2,258.500317
0.257881,4,258.53156
-0.50463,3,258.571915
-0.83147,3,258.601835
-0.484499,2,258.613844
-0.323495,3,258.629466
0.741865,4,258.67633
-0.058363,4,258.707572
-0.008088,4,258.754436
-0.649335,2,258.770058
-0.467105,4,258.816922
-0.258896,3,258.848165
-0.362324,3,258.879407
-1.033018,2,258.895028
-0.118226,3,258.926271
0.237553,4,258.957514
0.655846,4,258.988756
0.862463,4,259.03562
1.787765,4,259.066862
-0.812296,2,259.082484
0.407509,4,259.113726
0.704813,4,259.144969
-1.225847,2,259.160591
-0.419643,3,259.199337
-0.224152,3,259.223313
0.393027,3,259.24296
2.182934,4,259.274202
-1.21625,2,259.289824
-0.193793,3,259.321066
-0.385373,3,259.336688
0.052091,3,259.36793
-0.119951,3,259.399173
0.673463,4,259.430416
-0.214824,4,259.461658
0.18991,3,259.492901
-0.497539,3,259.524143
-0.630326,3,259.539765
-0.450059,3,259.571007
-0.847429,3,259.602251
0.224549,3,259.633493
-0.475268,3,259.664736
0.769259,4,259.695978
-0.374261,2,259.7116
0.367642,4,259.742842
0.196338,4,259.774085
0.088153,4,259.818806
-0.050959,3,259.840786
-0.896862,2,259.856407
-0.749769,2,259.872028
2.415619,4,259.903271
0.278815,3,259.918893
0.063361,3,259.950135
-0.990599,3,259.981377
0.275734,4,260.028242
0.113,3,260.043863
0.337462,4,260.075106
-0.811937,2,260.090727
-0.071536,4,260.137591
-0.424538,3,260.168833
-0.856551,3,260.200076
0.902808,4,260.215697
1.030232,4,260.24694
-0.620823,2,260.262561
-0.661664,2,260.278183
-0.847977,3,260.309426
-0.014373,3,260.340668
-0.679187,3,260.356289
1.790709,4,260.404352
-0.866649,3,260.43527
0.093799,4,260.469865
-1.27359,2,260.485487
-0.401946,4,260.516311
1.880922,4,260.547553
-0.971496,2,260.563174
0.073477,3,260.594418
-0.090488,4,260.62566
-0.78976,2,260.641281
-0.310177,3,260.672524
-0.305846,3,260.703767
-0.730728,2,260.719389
-0.236686,3,260.73501
-0.913415,2,260.75063
-1.017103,3,260.781873
-0.289638,3,260.813117
-0.712227,3,260.844359
-0.579402,3,260.875602
-0.850698,2,260.906845
-0.880322,3,260.938087
-0.235002,3,260.96933
1.765402,4,261.000572
-0.68639,4,261.055381
0.883375,4,261.08301
1.544167,4,261.114252
-0.066951,3,261.145496
0.648455,3,261.161117
0.0029,3,261.192359
1.670587,4,261.239223
-0.25524,4,261.270465
1.90403,4,261.301708
1.009216,4,261.332951
1.403632,4,261.379814
0.034214,4,261.411057
0.537783,4,261.457921
-0.844009,2,261.473542
1.917319,4,261.504785
-0.307307,3,261.536028
-0.036118,4,261.567271
0.539939,4,261.614134
-0.47401,2,261.629892
-0.399559,3,261.654855
-0.799143,3,261.68082
-1.089824,3,261.696441
-0.727834,3,261.727684
1.716395,4,261.758926
1.384453,4,261.811285
-0.398586,3,261.837978
-0.402778,3,261.8536
-0.552993,4,261.900464
-0.507446,2,261.916086
-0.190286,4,261.947328
0.052529,4,261.994192
-0.826524,2,262.009813
-0.862708,3,262.041055
0.686001,4,262.072298
-0.101001,4,262.119162
0.206154,3,262.134783
-0.271061,2,262.150405
-0.026083,4,262.181648
-0.952779,2,262.197269
-0.979687,3,262.228511
-0.749986,2,262.250249
0.23778,3,262.272218
0.188845,4,262.295189
