#{"t_start": 1640326699.8127866, "env_id": null}
r,l,t 
1.29239,31,413.461586
1.716269,25,413.49283
0.828621,25,413.539693
0.453726,30,413.570936
0.199474,34,413.619434
0.474068,35,413.661709
1.457737,36,413.705357
1.636657,37,413.7366
1.61539,23,413.776961
1.022259,23,413.789953
1.282686,34,413.836818
-0.034992,35,413.883682
0.40706,37,413.930545
1.417316,32,413.961788
1.699192,38,414.008652
0.420083,32,414.055516
-0.326459,34,414.08676
0.007748,42,414.149244
1.306662,34,414.180486
1.496306,24,414.211729
0.657062,40,414.266389
-0.047439,37,414.305351
1.939315,28,414.336593
1.397134,39,414.391566
0.835292,33,414.422173
1.813495,26,414.453415
0.551591,32,414.500279
0.839207,31,414.531522
0.846375,32,414.578386
0.837357,30,414.615432
0.79711,37,414.660694
0.465053,29,414.68973
1.037291,24,414.720973
0.897533,34,414.752216
1.269009,32,414.79908
0.896063,35,414.830323
1.016525,26,414.861566
0.122551,29,414.908429
1.222442,38,414.939672
0.856554,34,414.994673
0.124992,27,415.027088
1.300421,35,415.056456
0.909742,35,415.10332
1.192754,32,415.134562
0.063006,31,415.181426
0.562832,26,415.212669
0.046051,31,415.243912
0.39116,38,415.289722
0.62266,30,415.320966
0.796706,31,415.367829
0.522367,35,415.399071
0.659477,33,415.445935
-0.719366,32,415.477177
0.345897,33,415.524042
0.898794,20,415.555284
0.18588,40,415.61044
0.592235,33,415.650725
0.105869,29,415.686346
0.181581,26,415.705334
-0.12239,32,415.752198
1.257692,37,415.799062
0.185871,26,415.830305
0.67987,33,415.861547
0.961773,32,415.908411
0.739595,30,415.939654
0.660752,35,415.970896
0.364686,35,416.01776
0.949697,20,416.049003
-0.21617,32,416.080245
1.454492,31,416.111488
1.404143,29,416.158352
0.960891,41,416.209833
0.703681,36,416.238728
0.475974,31,416.289704
0.098322,28,416.320946
0.589453,32,416.352189
0.772442,36,416.399053
1.53808,31,416.430295
0.664032,31,416.47716
0.532297,40,416.524023
0.148936,34,416.555266
0.81298,45,416.620371
1.737158,31,416.657686
0.625447,32,416.6897
0.893108,31,416.720943
0.388471,29,416.752186
0.062231,29,416.802434
1.770874,35,416.839027
0.48222,25,416.87027
1.056616,21,416.885891
1.054461,38,416.932755
0.883828,35,416.979619
0.241366,35,417.799026
0.768188,34,417.830269
1.19269,34,417.877133
1.797545,36,417.923997
0.819319,31,417.955239
-0.088395,33,417.986481
-0.223728,35,418.04222
1.211661,35,418.084462
1.53078,26,418.100084
1.473319,29,418.146948
1.561887,32,418.17819
-0.029815,23,418.209432
1.401427,32,418.240675
0.623862,28,418.289304
-0.34298,33,418.320928
0.612266,38,418.367792
0.993707,30,418.399034
-0.584053,31,418.445898
0.490764,41,418.492763
1.554978,31,418.524005
1.312662,31,418.555247
0.517592,30,418.60506
-0.213442,32,418.642958
0.892629,32,418.682852
1.090035,31,418.708594
-0.481156,29,418.739836
1.672684,32,418.786701
0.994192,35,418.833565
1.752829,20,418.849186
1.713278,33,418.896049
0.964466,44,418.942913
1.629254,28,419.052263
1.425946,32,419.083506
1.010976,27,419.114748
1.713236,31,419.145991
1.368343,36,419.192854
0.318025,32,419.240804
0.59692,36,419.283689
0.655669,37,419.320913
0.680913,34,419.367777
1.296376,26,419.39902
-0.039019,36,419.430262
-0.308519,40,419.492747
-0.219003,38,419.539611
-0.263715,34,419.586475
0.420303,39,419.633295
-0.005984,36,419.677318
-0.108551,28,419.705288
0.407559,21,419.72091
1.356771,35,419.767773
1.387995,35,419.81888
1.094635,37,419.854946
1.74517,27,419.886189
0.295587,33,419.933053
1.106416,25,419.967967
0.743523,34,419.999209
0.366791,28,420.030452
1.127183,40,420.077315
1.431267,30,420.12418
0.021142,35,420.155423
1.966889,26,420.186665
1.61516,34,420.233529
1.224307,31,420.275297
0.47729,38,420.30528
0.731548,35,420.352144
0.721032,35,420.399009
1.649524,37,420.448651
1.260832,40,420.481256
0.327259,27,420.52812
1.146389,35,420.559363
-1.324272,33,420.611396
1.298627,30,420.64766
-0.018852,31,420.685243
-0.113823,32,420.7209
1.320772,33,420.752142
-0.250817,37,420.799007
0.719811,38,420.84587
0.450235,33,420.877113
1.390434,40,420.923977
1.568935,29,420.970841
1.007613,30,421.002084
0.331029,31,421.039844
1.148428,24,421.071087
0.579202,28,421.102329
1.121178,29,421.133572
1.031585,28,421.164815
0.119588,39,421.211678
1.317073,33,421.262299
0.328229,34,421.289651
-0.406728,34,421.336515
-0.390762,35,421.383379
0.070199,31,421.414623
0.752619,39,421.461486
1.353234,33,421.50835
0.209219,36,421.555214
1.02018,33,421.586457
1.131822,22,421.627293
0.862325,38,421.673171
0.737299,31,421.705263
0.324967,40,421.752127
1.354583,37,421.798991
1.627565,33,421.830234
0.668095,37,421.877097
1.374158,26,421.90834
1.250428,27,421.939582
1.715087,24,421.970826
0.271051,41,422.017689
0.010557,30,422.048932
1.235907,36,422.095796
0.235407,31,422.127038
0.934536,27,422.158281
1.250581,30,422.209213
0.958632,37,422.253095
1.466364,29,422.289
1.212001,36,422.32088
1.209284,35,422.367744
0.596207,34,422.414609
0.305438,42,422.461472
1.905996,24,422.492715
1.633673,28,422.523957
-0.738336,39,422.570821
0.258854,36,422.615309
1.337938,35,422.657608
0.511613,39,422.689631
1.142948,23,422.720874
1.2944,24,423.519802
0.67035,43,423.582288
1.194252,44,423.640647
1.727793,35,423.682534
-0.154468,30,423.705241
0.506773,37,423.752105
1.86693,43,423.798969
0.555807,35,423.845832
0.083415,33,423.892696
1.412731,30,423.923939
1.394849,42,423.970803
0.161216,34,424.017667
0.712538,30,424.058081
1.100854,40,424.104309
1.246943,40,424.151172
0.485677,43,424.198036
1.408123,39,424.244901
0.880743,29,424.287199
1.844505,29,424.320859
0.052915,32,424.352102
0.84318,19,424.383346
1.40931,36,424.414588
0.668955,32,424.461451
-0.166207,36,424.508316
0.43017,30,424.539557
1.514666,34,424.586422
1.829789,30,424.624265
1.559668,37,424.669613
-0.983839,41,424.705251
1.112603,32,424.752115
1.234826,39,424.79898
0.917355,27,424.830223
1.25535,41,424.877086
0.539523,29,424.908331
1.274468,35,424.955192
-0.499488,44,425.002057
1.078898,35,425.04892
0.17984,36,425.095784
0.757049,34,425.127027
1.044097,37,425.17389
0.690831,42,425.220755
0.869661,40,425.281203
1.185106,34,425.306151
1.006999,39,425.353015
1.850554,26,425.384258
0.18529,38,425.431122
0.635841,34,425.477985
0.887006,34,425.524849
0.353789,25,425.556092
0.968922,34,425.602956
0.099814,26,425.634237
0.394422,36,425.678225
0.05401,30,425.70522
0.16519,37,425.752084
1.080096,40,425.798947
0.94411,36,425.92197
0.766101,36,425.968835
0.106592,35,426.000077
-0.249841,34,426.046941
0.890487,37,426.093805
0.002177,41,426.140669
1.691867,35,426.187533
0.436602,33,426.218776
-0.156357,27,426.261248
0.225804,29,426.289589
0.96043,30,426.320832
1.898067,34,426.367696
1.152155,29,426.398939
0.583087,32,426.430181
0.69981,36,426.477045
0.658023,40,426.52296
0.930412,39,426.569824
-0.14224,39,426.629227
0.728533,32,426.66854
0.037521,34,426.70521
0.720471,37,426.752074
0.320635,34,426.783332
1.005733,45,426.845802
0.500675,27,426.877044
-0.011937,37,426.923908
1.346562,26,426.955151
0.005566,37,426.986393
0.967024,29,427.033257
1.423725,30,427.0645
0.801502,32,427.107837
0.721514,34,427.13991
-0.625728,36,427.186775
0.273677,36,427.233639
0.31444,28,427.268214
-0.228146,39,427.305201
0.545901,33,427.352064
1.76235,37,427.398928
0.847385,29,427.430171
1.120994,37,427.477036
0.490085,40,427.523899
0.865259,32,427.570763
1.889523,30,427.607276
-0.7251,35,427.648598
1.195756,34,427.689574
1.078307,32,427.722464
-1.029761,31,427.753707
1.772461,36,427.800571
-0.131346,31,427.831814
1.332113,36,427.878677
1.516826,35,427.925541
2.01882,31,427.956784
0.775685,38,428.003648
1.395577,33,428.034891
-1.286677,35,428.081755
1.022645,34,428.128619
-0.645048,40,428.175482
1.059707,32,428.206725
0.153928,34,428.259226
1.470405,30,428.289564
0.299629,45,428.339779
0.763868,41,428.391304
0.9723,32,428.422548
1.459071,36,428.469412
0.25657,38,428.516276
-0.307691,35,429.336406
0.420865,35,429.367649
-0.129067,31,429.414513
-0.237318,37,429.461377
1.550571,36,429.49262
0.618726,41,429.560024
0.505402,28,429.591267
1.256876,36,429.639879
1.463468,38,429.686753
1.14361,41,429.720792
0.605922,31,429.767656
1.242473,40,429.81452
-2.400307,32,429.845763
1.577187,45,429.908248
1.045363,21,429.923869
0.409681,28,429.970733
0.829922,25,429.986355
0.675803,36,430.033218
1.110018,36,430.080082
1.120342,35,430.12742
1.051459,42,430.161541
0.202136,36,430.208405
1.17986,37,430.265188
1.981096,29,430.289545
0.699843,36,430.336409
1.103634,44,430.383273
0.419961,37,430.430137
1.95003,33,430.477001
0.884481,23,430.492622
0.332208,35,430.539486
-0.206402,42,430.586351
0.052617,32,430.639579
-0.217906,29,430.675483
0.390674,32,430.705159
0.54131,28,430.746854
0.100297,35,430.786576
1.135881,34,430.817818
1.60129,33,430.864683
0.186945,32,430.895925
0.475469,44,430.95841
0.224353,38,431.005274
0.334679,27,431.036517
-0.306794,38,431.067759
0.194446,32,431.114623
0.51196,32,431.145866
0.412931,32,431.192729
-0.026479,27,431.223972
0.652792,35,431.273157
1.478491,31,431.305151
-0.264082,38,431.354485
-0.427047,41,431.401349
0.362756,30,431.432591
0.713086,30,431.463834
0.884795,35,431.510698
1.399753,34,431.557562
0.109146,39,431.612222
0.688617,35,431.654516
1.185784,24,431.683439
1.661543,33,431.72077
0.409634,35,431.752013
0.3416,34,431.798877
0.741366,36,431.84574
1.080621,36,431.876983
0.243022,39,431.938941
1.061916,34,431.974936
0.711981,33,432.006178
1.678424,40,432.053043
1.367587,39,432.099907
0.892961,38,432.146771
1.460401,33,432.193635
0.882336,37,432.240499
0.08865,36,432.28612
0.195187,37,432.32076
1.121312,31,432.352002
1.209163,38,432.398866
0.306271,33,432.44573
-49.077552,50,432.508215
0.706732,29,432.547095
-0.693962,40,432.590099
1.499766,40,432.642539
-0.125746,28,432.751994
-0.310158,37,432.798858
0.705898,34,432.830101
-0.039483,36,432.876965
0.680797,31,432.908208
0.524546,35,432.955071
0.201696,34,433.001935
1.375006,40,433.048799
1.301588,39,433.095759
0.813752,36,433.138644
0.445292,39,433.175622
0.519768,46,433.238107
0.9182,35,433.282001
0.636641,38,433.320753
-0.034999,35,433.367616
0.718322,29,433.398859
1.077014,35,433.445723
0.801737,30,433.476966
1.207109,37,433.523829
0.997609,39,433.570693
1.539075,32,433.617184
1.598329,36,433.661165
1.938283,30,433.689502
0.951509,37,433.741763
0.78534,26,433.772774
1.014626,45,433.823607
0.529676,36,433.854851
1.382159,34,433.901715
1.332407,34,433.948578
0.01825,34,433.979821
0.792925,33,434.026685
1.148681,34,434.057928
0.779163,29,434.104792
1.669054,37,434.136035
0.651972,35,434.182898
0.107002,38,434.229762
0.274606,34,434.278107
0.976005,37,435.098061
1.208612,43,435.144923
0.173999,30,435.191788
1.294434,38,435.238651
1.634963,31,435.276105
0.537398,40,435.320729
0.553791,36,435.367593
0.881472,32,435.398835
0.21341,36,435.445699
0.790151,25,435.476942
1.749162,37,435.508185
1.875279,26,435.559202
1.267535,38,435.604779
0.396279,37,435.649475
0.902723,37,435.689485
1.170778,42,435.73635
1.864755,44,435.783213
0.475952,43,435.845699
0.641748,33,435.876941
0.728806,43,435.923805
0.494688,44,435.986291
0.283746,43,436.033154
-49.18076,50,436.09564
1.273617,34,436.126882
-0.118972,34,436.18219
0.136405,34,436.219913
1.500002,37,436.268108
0.309977,23,436.289468
1.03037,35,436.336331
0.944431,35,436.367574
1.005292,30,436.398817
0.095582,26,436.43006
0.988927,40,436.492545
1.683226,31,436.523787
0.525471,38,436.570652
1.802054,32,436.614157
1.48265,36,436.657139
1.013592,35,436.689465
1.318295,42,436.736329
-0.436321,39,436.795742
0.458922,36,436.834023
0.754334,42,436.880887
1.207432,32,436.91213
0.959837,39,436.958993
0.49318,35,437.005857
-0.920701,43,437.052722
0.333176,30,437.099586
1.112147,30,437.130828
0.67732,18,437.146449
1.937931,28,437.193313
-0.598132,38,437.224556
1.254183,34,437.279071
0.479387,30,437.305111
0.393896,32,437.351974
0.178899,41,437.402066
1.417703,34,437.441344
0.769628,40,437.488209
1.00892,32,437.519451
0.919369,36,437.566315
1.574001,35,437.619146
0.469731,41,437.668407
1.613007,35,437.705084
1.058599,37,437.751948
1.392325,32,437.783191
1.396291,42,437.830054
-0.032746,42,437.89254
0.062859,35,437.923782
-0.130211,30,437.970779
0.808864,45,438.014816
0.68654,26,438.046059
1.241234,31,438.077302
1.626744,40,438.139786
-0.045709,26,438.171029
1.388528,41,438.217893
1.300534,35,438.261112
0.16156,32,438.289448
0.724612,32,438.336313
1.54074,28,438.367555
1.212178,35,438.398798
1.344802,33,438.445662
0.303141,34,438.492526
0.618054,32,438.523768
-1.244277,33,438.55501
1.438963,32,438.608151
0.993293,26,438.640479
1.302034,32,438.679375
1.608764,34,438.705091
0.481606,44,438.767577
0.879025,30,438.79882
0.140306,30,438.830062
0.177622,32,438.876926
1.060226,31,438.908169
1.137021,32,438.955033
1.069931,29,438.986276
0.472346,29,439.017518
0.282637,38,439.064382
2.112718,35,439.111245
1.242504,19,439.126867
0.692178,33,439.15811
1.333919,30,439.208846
0.565048,39,439.255998
1.333796,33,439.289458
0.433313,39,439.336322
0.03446,37,439.383186
-0.003269,32,439.414428
1.060543,34,439.461293
1.474488,31,439.492535
1.487933,36,439.626109
1.839585,35,439.668392
0.919655,39,439.705056
-0.431623,39,439.751919
-0.058601,29,439.797258
1.223544,42,439.834196
0.222427,33,439.88106
0.451005,35,439.927924
1.659339,34,439.959167
1.531201,38,440.006031
1.984769,39,440.052894
1.164554,29,440.861271
1.168315,28,440.892514
0.951816,41,440.939378
-0.225903,41,441.001331
1.194193,27,441.034243
1.058535,35,441.067642
0.778968,34,441.114506
1.843915,28,441.145749
0.874744,34,441.176991
0.595604,38,441.223855
-0.350939,38,441.280022
0.623856,26,441.305061
0.628958,33,441.336304
-0.495391,41,441.398789
0.395723,37,441.430032
1.430669,41,441.492517
1.3174,37,441.52376
1.395773,41,441.586245
1.596934,35,441.63621
0.9431,32,441.675027
1.338635,31,441.705059
1.483268,31,441.736302
0.219765,35,441.783165
0.835652,42,441.83003
0.110156,35,441.876894
0.483789,33,441.908136
1.559843,29,441.955
-0.635408,36,441.986243
-0.074466,36,442.033107
1.475843,32,442.07997
-0.356794,44,442.126835
1.353433,30,442.158077
1.402702,31,442.20543
0.814192,39,442.240419
1.416922,30,442.289427
1.668314,29,442.32067
1.118621,37,442.367534
-0.05076,41,442.414398
0.887369,31,442.445641
1.309567,33,442.492504
0.357185,30,442.523747
0.959445,31,442.55499
-0.086329,34,442.608128
0.926839,34,442.649401
1.56263,38,442.689422
1.574133,34,442.720665
0.613227,37,442.767528
1.615368,27,442.810896
0.699826,34,442.837514
0.301322,32,442.884378
1.00813,45,442.931242
0.772691,35,442.978106
0.571502,36,443.024969
1.294567,35,443.056211
1.127453,32,443.103076
0.346229,27,443.134318
0.056882,28,443.165561
0.8524,24,443.196803
0.531369,28,443.228046
0.531409,31,443.272017
0.49105,27,443.289392
1.208408,31,443.336256
0.446428,33,443.367498
0.761089,38,443.422174
0.552818,38,443.469039
1.324403,34,443.500281
0.774355,32,443.547145
0.321375,40,443.594009
0.872451,34,443.648413
0.839628,24,443.677336
0.57548,40,443.720632
1.093744,35,443.751874
0.418939,35,443.798738
0.297325,28,443.829981
0.209689,34,443.876845
0.458822,31,443.908087
0.425021,33,443.954952
1.219459,29,443.992254
0.812896,29,444.026344
1.173354,31,444.053982
1.670717,41,444.100846
1.306918,25,444.132089
1.190878,35,444.178953
1.622752,32,444.210195
0.701427,33,444.262035
0.884921,34,444.289405
1.45782,38,444.336269
0.221751,31,444.383133
1.352253,30,444.414376
0.193274,44,444.461239
0.934751,36,444.508103
-0.025019,28,444.539345
1.547266,35,444.58621
0.93918,42,444.645412
1.211218,33,444.685305
0.696631,34,444.720624
0.474666,21,444.736245
0.599385,39,444.783108
1.356238,24,444.814352
-0.225075,37,444.861215
0.607981,32,444.892458
0.878842,33,444.939322
0.871573,31,444.970565
-0.680265,39,445.017428
1.351006,32,445.064292
-1.140155,38,445.111156
1.479216,34,445.142399
0.554691,36,445.189262
0.035053,38,445.242014
2.006176,40,445.289393
0.51554,33,445.320636
0.986153,39,445.367499
1.20628,33,445.414364
1.822928,28,445.445606
0.702761,39,445.49247
0.443869,39,445.539334
0.476763,31,445.570577
0.354323,34,445.62302
0.636073,26,445.660042
1.584965,40,445.705011
1.648065,45,445.751875
1.774672,28,446.550086
0.329459,26,446.581328
0.189585,28,446.627997
0.627666,29,446.664316
0.843191,32,446.69126
1.678935,33,446.738124
0.225854,41,446.784988
0.791811,30,446.816231
1.639861,29,446.847473
0.356917,33,446.894337
0.607684,42,446.941201
1.651455,31,446.988065
1.455297,35,447.019308
0.643055,35,447.064095
0.135387,32,447.095338
0.295292,35,447.142201
0.374611,28,447.263889
0.668776,35,447.304991
1.693173,29,447.336233
1.135298,28,447.367475
1.762979,38,447.41434
1.152896,40,447.461203
0.646925,32,447.492446
1.562625,29,447.523688
0.735226,33,447.570552
0.603562,33,447.617019
-0.48702,31,447.661332
0.334001,30,447.689365
0.472679,30,447.720608
-0.003041,40,447.767472
1.834864,32,447.814336
0.992476,33,447.8612
0.25443,37,447.892442
1.409721,35,447.939306
-0.131184,37,447.98617
0.346941,31,448.017413
1.856663,28,448.048655
0.145372,40,448.09552
1.734273,36,448.142383
1.356457,35,448.18927
1.657877,38,448.236111
-0.386,40,448.287785
0.685317,34,448.320578
0.847164,26,448.35182
0.211003,33,448.383062
1.636013,25,448.414305
1.692375,21,448.445548
0.546223,29,448.47679
1.342391,27,448.508033
1.197071,32,448.554897
1.224804,33,448.586139
0.331217,32,448.635949
-0.73809,32,448.676271
1.350048,36,448.704998
0.582524,33,448.751862
0.366184,29,448.783104
0.638195,27,448.814347
1.76053,31,448.862803
1.388922,29,448.888757
0.59492,26,448.92
1.863194,24,448.951243
1.396637,37,448.998106
1.565157,35,449.029349
0.776271,27,449.060592
1.090505,32,449.107455
0.566581,41,449.15432
0.518861,39,449.201184
0.096124,33,449.248048
-0.096181,33,449.287906
1.06861,26,449.304942
1.486578,40,449.351805
1.476412,25,449.383048
1.25569,38,449.429911
-0.5899,41,449.490884
0.456417,29,449.524836
1.423217,21,449.543482
-0.014256,29,449.574725
-0.063918,27,449.616999
1.829868,29,449.658315
1.249957,32,449.689336
1.599545,30,449.7362
1.215088,34,449.767443
0.563572,26,449.798685
1.328258,33,449.845549
0.090156,33,449.876791
-0.146205,32,449.923655
0.213825,21,449.939277
1.685067,35,449.98614
0.285077,34,450.017384
1.07035,29,450.064247
1.035447,28,450.100055
0.127889,40,450.147554
1.145357,33,450.186838
1.712244,26,450.218081
0.540773,23,450.233702
0.039288,31,450.284903
1.125585,32,450.320568
1.480321,33,450.351811
0.834437,31,450.398674
1.205838,34,450.429917
1.21658,36,450.476781
0.506247,35,450.523645
1.159779,38,450.554888
0.777307,29,450.601752
-0.047512,26,450.633932
1.163173,21,450.661268
-0.125449,40,450.711404
0.169825,32,450.739685
0.295744,28,450.770928
0.077007,31,450.817793
-0.137998,29,450.849035
0.989633,28,450.880277
0.26161,28,450.91152
1.931026,39,450.958384
0.283366,35,451.005248
0.587875,28,451.03649
-0.173894,23,451.067733
1.606541,30,451.098975
0.014948,33,451.145839
0.626182,39,451.192703
0.099691,33,451.223946
1.591097,32,451.271924
0.724661,35,451.31339
-0.289656,37,451.357788
0.410745,38,451.393414
1.322819,37,451.440277
1.310598,34,451.487141
0.763533,32,451.518384
0.356667,34,452.336134
-0.640693,47,452.382999
0.958896,33,452.429862
1.917754,19,452.445484
0.360025,33,452.498083
0.900704,31,452.522044
0.45703,34,452.568908
0.371197,30,452.610972
1.71131,27,452.64332
0.946416,28,452.677229
1.663124,35,452.704902
0.080935,34,452.751767
0.605476,27,452.783009
1.747369,27,452.814252
1.007913,40,452.861115
0.319237,33,452.90798
1.795644,34,452.954844
1.389254,33,452.986086
1.303897,39,453.03295
0.833653,36,453.079814
0.392771,29,453.117515
0.322946,29,453.146513
0.539342,35,453.193378
0.488837,29,453.22462
1.079409,32,453.267925
0.09013,33,453.304894
0.647042,28,453.336136
1.11874,24,453.367379
0.812293,33,453.398622
0.81466,34,453.445486
0.165743,32,453.476728
1.576475,36,453.523592
0.882054,40,453.570456
0.058632,33,453.615944
0.868945,28,453.648856
1.267072,36,453.689282
1.479495,27,453.732965
1.404303,27,453.75599
1.636067,36,453.802855
-0.265142,29,453.834098
1.609695,32,453.880961
1.342974,39,453.927825
-0.083914,33,453.959068
0.447585,30,453.99031
0.4676,36,454.115281
1.488731,35,454.162145
1.031122,36,454.193387
1.365029,29,454.22463
0.113128,36,454.281871
0.204456,31,454.318489
1.370625,36,454.354083
0.96186,33,454.385324
1.26136,41,454.44781
0.86321,35,454.479052
1.008978,27,454.510295
0.30821,38,454.572781
0.078799,32,454.61097
1.322251,34,454.651253
1.998565,34,454.689255
1.008857,34,454.720498
0.259374,31,454.767361
-0.595455,35,454.798604
0.280208,35,454.845468
-0.065772,36,454.892332
0.159906,28,454.929179
1.52634,37,454.969422
0.508118,33,455.000665
1.538449,27,455.031908
0.304223,38,455.078771
0.147724,33,455.125635
0.650822,36,455.172499
0.152518,30,455.203742
0.47374,32,455.234985
1.363636,40,455.28925
0.91111,36,455.336115
0.425083,36,455.367357
0.868599,43,455.429842
0.97415,34,455.461085
0.004297,32,455.511863
0.659724,37,455.555904
1.111067,29,455.590168
0.486377,31,455.627815
0.838258,40,455.680161
0.38246,35,455.720502
-0.036979,29,455.751746
0.743374,34,455.798609
0.523299,35,455.829851
0.656488,30,455.876715
0.037229,33,455.907958
0.813443,31,455.954822
-0.307665,33,455.986064
1.530157,33,456.032928
0.088317,41,456.079792
0.778319,30,456.118424
0.510835,37,456.159602
0.887764,32,456.190845
0.524685,31,456.222087
0.496287,37,456.279846
0.461783,35,456.306455
1.295975,24,456.337698
0.834942,29,456.384562
-0.342784,32,456.415804
1.230716,23,456.447047
0.703024,28,456.47829
0.853671,29,456.509532
1.62416,32,456.556396
1.036753,27,456.587639
1.341027,34,456.62788
0.173177,29,456.663194
0.609283,36,456.704859
1.09294,31,456.737993
1.104226,32,456.769236
-0.543031,35,456.8161
0.812246,30,456.847342
1.697489,37,456.894207
1.583513,39,456.941071
0.993022,34,456.987935
1.171166,27,457.019177
1.098349,36,457.05042
1.629153,38,457.097283
-0.58753,30,457.144147
0.58413,34,457.17539
1.278754,32,457.222253
0.094403,19,457.237875
0.657346,28,457.280833
0.212501,26,458.080553
-0.118548,27,458.111796
1.022667,31,458.143038
-0.210832,30,458.189902
1.846792,26,458.221145
1.566738,31,458.261872
0.916655,33,458.289212
1.67284,39,458.336077
0.3293,34,458.382941
-49.013851,41,458.429805
0.444724,35,458.476669
1.293763,44,458.523532
-0.968114,30,458.56688
0.089224,33,458.60692
1.911803,35,458.648808
0.945887,36,458.689213
0.389045,32,458.720456
0.662643,32,458.767319
0.462725,30,458.798563
-0.936066,33,458.845426
1.650477,31,458.876668
0.148489,30,458.907911
0.235891,35,458.954775
0.414513,32,458.986018
1.021255,31,459.032881
-0.261528,27,459.064124
0.396332,31,459.095366
-0.059895,36,459.14223
0.141503,32,459.184914
1.601128,35,459.220499
1.059241,31,459.263853
0.313175,24,459.289206
0.102019,29,459.320449
-0.791976,37,459.367312
-0.011315,28,459.398555
-0.352697,38,459.445419
-1.371036,38,459.492282
0.595204,31,459.523525
1.418196,29,459.554768
1.165825,28,459.58601
1.368317,37,459.642212
1.446287,24,459.670834
-0.058483,29,459.704825
1.025726,27,459.736068
0.57559,30,459.781431
0.097424,31,459.818277
0.031924,32,459.84952
0.558808,28,459.880763
0.612569,27,459.912005
0.094634,30,459.943247
1.24073,36,459.990111
-0.074725,33,460.036975
1.258966,32,460.068218
0.559057,28,460.09946
-0.392783,39,460.146324
-0.332326,32,460.193188
1.785163,24,460.224432
1.250383,36,460.268831
1.173609,37,460.304818
-0.080164,29,460.336061
1.042702,35,460.390394
-0.056905,28,460.409401
1.366753,28,460.456265
0.488965,37,460.487508
0.496956,22,460.518751
0.590578,39,460.565614
1.75006,33,460.610885
0.200515,29,460.646197
0.509148,28,460.681104
1.157809,32,460.720456
0.408954,35,460.751698
1.842641,32,460.798562
0.723107,27,460.829805
1.401724,34,460.939154
-0.268506,26,460.97652
0.316648,27,461.009431
1.777719,27,461.030204
1.482988,39,461.077068
0.010193,32,461.123932
0.717991,37,461.155174
0.825546,27,461.186417
0.36725,34,461.233281
-0.20934,31,461.278792
1.36042,35,461.320423
0.133532,27,461.351665
0.683115,25,461.382908
-0.400356,38,461.414151
1.038622,34,461.461015
1.26267,32,461.492257
1.243653,37,461.539121
0.522459,25,461.579916
1.700758,27,461.611876
1.672968,28,461.646195
1.560921,27,461.678787
1.859233,30,461.704801
0.977041,29,461.751665
1.524854,36,461.798529
0.699388,27,461.829772
1.065387,34,461.861014
1.139523,30,461.907878
0.255948,36,461.939121
0.203965,36,461.985985
1.065408,31,462.032849
1.167021,27,462.064091
0.314583,35,462.095334
0.993059,26,462.126576
1.572673,31,462.175103
1.636457,41,462.220266
-0.323412,35,462.264816
-0.207291,34,462.304788
1.138765,34,462.33603
0.439088,32,462.382893
1.37225,23,462.398515
1.632409,31,462.445379
1.572438,35,462.476621
0.051836,37,462.523485
0.428656,35,462.570349
-0.690444,33,462.613742
0.282828,39,462.661134
0.242692,28,462.689165
1.561743,27,462.720408
1.161782,42,462.767272
1.21027,37,462.820969
-0.074269,28,462.849591
-0.681349,35,462.896455
0.197828,38,462.927698
1.631677,24,462.95894
0.88977,29,462.990183
1.041245,32,463.037048
0.330196,40,463.860975
0.051545,29,463.892218
1.753956,34,463.939082
0.970801,35,463.987077
0.514691,28,464.022195
0.290327,27,464.051812
0.661611,33,464.083055
0.807977,44,464.14554
1.136864,37,464.176783
0.506481,32,464.223646
0.894927,29,464.263794
1.005353,33,464.289141
0.890778,38,464.336005
0.461646,34,464.382869
0.302346,23,464.414111
0.752199,36,464.445354
0.623198,37,464.492218
0.012548,38,464.539082
1.65768,36,464.595973
0.366371,42,464.647151
0.865578,35,464.689142
0.187464,36,464.720385
0.953672,33,464.767249
0.875759,30,464.798491
-0.378419,35,464.845355
1.516753,37,464.89222
0.015702,31,464.923462
-0.100139,32,464.954704
0.89993,29,465.001569
0.288315,32,465.032811
1.592916,40,465.079675
0.57263,37,465.126539
1.320178,41,465.173403
-0.475259,41,465.232048
0.385749,24,465.260789
-1.532864,38,465.304755
-0.04012,35,465.335998
1.548431,39,465.382862
1.826706,25,465.414104
0.39873,30,465.445347
1.256965,49,465.507832
1.058856,37,465.554696
0.480082,40,465.608824
0.904758,42,465.65879
1.42944,31,465.689129
0.167552,27,465.720372
1.847108,35,465.767236
0.925573,32,465.814564
1.524953,34,465.849536
1.017368,37,465.8964
0.624119,45,465.943264
-0.543914,42,465.990128
1.352034,30,466.036992
1.733026,38,466.083856
0.355697,30,466.115099
0.32802,35,466.146342
0.426881,36,466.193205
0.091886,23,466.224448
0.637192,33,466.270752
0.153755,39,466.304744
0.15491,38,466.351608
-0.100812,32,466.400423
0.11226,28,466.435329
0.425508,31,466.465943
0.506759,32,466.497185
0.555938,36,466.54405
0.21284,37,466.590913
0.11707,32,466.634464
0.676816,27,466.66776
-1.123618,36,466.704741
1.291419,40,466.751604
0.535304,35,466.798468
0.094977,41,466.845332
1.181177,42,466.892197
0.416587,31,466.923439
1.078402,39,466.970303
1.477563,27,467.016923
0.709249,34,467.05091
