#{"t_start": 1640326699.8596509, "env_id": null}
r,l,t
-0.841569,22,6.932477
0.042083,24,6.963719
0.731068,23,6.979342
0.621475,18,7.010583
-0.164768,28,7.041826
-2.715361,26,7.073069
-0.613735,19,7.08869
-2.251821,19,7.119933
-0.088076,22,7.135554
-1.790169,25,7.166796
0.971179,24,7.198039
1.058364,24,7.229282
-3.614847,23,7.260525
-0.348105,24,7.276146
0.555072,26,7.307388
-3.396118,30,7.354049
-2.924642,22,7.379021
-2.924704,25,7.398681
-0.138378,24,7.429924
-2.033745,24,7.461166
-4.500929,27,7.492409
0.36594,29,7.523652
-2.402001,20,7.539272
-2.868808,23,7.570515
-4.020552,24,7.601758
-3.917259,23,7.633
-3.470713,27,7.664243
-1.863129,20,7.679865
-3.708383,23,7.711107
-1.129068,23,7.742349
0.899502,22,7.757971
-0.435363,22,7.789213
-0.817596,23,7.820457
-0.764744,23,7.851698
0.399801,28,7.882942
-0.677105,25,7.914184
-0.086161,19,7.929805
0.691579,19,7.962844
-1.165783,27,7.989879
0.211617,26,8.021122
-0.958372,27,8.052365
-2.862317,26,8.083608
0.543853,22,8.114851
1.520578,22,8.130472
0.630014,21,8.161714
-0.607212,21,8.192957
1.01609,25,8.208578
-4.113577,24,8.239821
0.616289,22,8.271063
0.065096,22,8.286685
-4.03255,21,8.317927
-2.137268,23,8.349169
-4.025438,27,8.380412
-0.114886,22,8.396034
-4.265769,23,8.427276
-0.063152,22,8.458519
-0.20334,26,8.489762
0.392146,24,8.505383
0.52664,26,8.536625
-3.858646,21,8.574639
-2.560561,25,8.596668
-0.014261,19,8.61229
-1.837054,24,8.643533
-2.037619,25,8.674776
-0.229744,28,8.706018
0.942746,21,8.737261
-2.722135,22,8.752882
0.980669,23,8.784125
-3.327507,22,8.815367
-1.39817,24,8.84661
-0.638246,27,8.877852
-1.03346,25,8.909095
-1.854302,30,8.940338
0.820711,26,8.971581
0.06804,20,8.987201
-2.339336,26,9.018444
-0.121179,26,9.049687
0.374413,21,9.080929
-0.059266,21,9.09655
-0.660162,29,9.127793
-4.295033,23,9.169893
-3.277552,29,9.19232
-0.091254,22,9.223563
-0.64728,22,9.254805
-2.004466,25,9.270426
-0.839064,21,9.301669
1.041629,23,9.332911
0.397281,27,9.364155
1.196891,23,9.379776
0.878007,21,9.411019
0.019935,25,9.442261
-0.724594,26,9.473504
0.047687,23,9.489125
-3.143347,25,9.520367
-2.280325,23,9.55161
0.21931,26,9.582853
-0.503936,25,9.614095
-1.19404,22,9.645338
-3.158198,26,9.676581
-0.768867,26,9.692202
-1.903299,26,9.723445
-0.549814,20,9.754688
-0.12407,26,9.790718
0.380548,22,9.814741
1.007972,24,9.830362
-1.625315,23,9.861605
-0.846011,27,9.892848
-3.169555,23,9.924091
0.897869,20,9.939712
-2.360963,25,9.970954
0.088785,22,10.002197
-0.031412,29,10.033439
-2.838259,20,10.064682
-2.578452,24,10.095925
-3.078241,26,10.127168
-1.917116,24,10.15841
-2.530651,27,10.189652
-0.311866,22,10.205274
-1.130679,25,10.236516
-2.837481,27,10.267759
-0.094176,20,10.299002
-0.735783,21,10.314623
0.329122,22,10.345866
-0.488049,22,10.361487
0.633124,21,10.399573
0.282608,23,10.422603
-2.958941,23,10.438224
-0.085259,24,10.469467
-0.260525,24,10.50071
0.073218,22,10.531952
-1.512191,24,11.310556
-1.524054,22,11.341799
-1.318678,26,11.357421
-0.943775,23,11.388663
-2.15846,23,11.419905
0.489067,27,11.451148
-0.045319,26,11.482391
-2.953479,19,11.498012
-1.390901,26,11.529255
0.810294,25,11.560497
-0.608663,22,11.596542
-4.278387,22,11.622473
-2.792345,19,11.64157
-2.131225,20,11.657191
0.41831,26,11.688433
-1.77377,28,11.719676
-1.864882,25,11.750918
0.721959,21,11.782161
-0.194782,22,11.797782
0.717041,24,11.829025
-0.743804,25,11.860267
-1.298254,25,11.89151
-0.342881,23,11.922752
-0.221911,27,11.953995
0.196218,24,11.969616
-1.73703,23,12.000859
0.075967,24,12.032102
-2.305003,24,12.063344
-1.685158,18,12.078966
0.035349,20,12.110209
0.905562,24,12.141451
-0.397228,25,12.172694
0.083096,20,12.188315
0.216008,29,12.235422
-1.435095,25,12.264123
-1.599927,24,12.279744
-2.02296,20,12.310987
1.025448,20,12.34223
-3.06288,22,12.357851
0.294504,24,12.389094
-2.353033,23,12.420336
-1.294132,21,12.435958
0.22216,22,12.4672
1.181904,22,12.498442
0.317441,23,12.514064
0.4117,23,12.545307
-2.129902,27,12.57655
-1.990506,20,12.607792
-2.325052,22,12.623414
0.930104,25,12.654657
-1.715594,20,12.685899
-2.00295,21,12.717141
-0.240781,22,12.732763
-0.483957,26,12.764005
-3.242643,19,12.795248
-0.964717,23,12.824296
-2.799292,29,12.855425
-2.947607,26,12.886668
1.070025,22,12.90229
1.105913,23,12.933533
-0.509274,25,12.964774
0.300445,24,13.016534
-2.739845,27,13.068239
1.395503,29,13.10514
0.085923,21,13.133067
0.354299,22,13.160991
-1.929452,26,13.196125
-0.385402,18,13.219202
0.297419,26,13.252114
-2.081573,27,13.285026
-2.289196,22,13.314946
0.370546,22,13.341874
0.050108,32,13.381164
-1.425041,22,13.407543
0.212758,25,13.43846
1.44193,23,13.472017
-0.139764,24,13.543419
-1.447063,23,13.580198
-0.908737,24,13.608521
1.349265,25,13.638118
0.377109,25,13.663148
-1.722934,23,13.69786
-1.129254,23,13.72521
1.009579,27,13.757528
-1.179354,22,13.787138
-4.411308,22,13.815062
-2.194436,19,13.838
0.003726,23,13.866232
-3.024343,28,13.895829
1.03253,20,13.922209
-2.391295,21,13.94754
-2.563396,31,13.986436
-0.160256,29,14.02234
-2.991,27,14.055251
0.39324,23,14.084174
-0.652967,23,14.119081
-3.671961,24,14.150996
-3.119933,28,14.189891
0.329406,27,14.225795
0.211014,26,14.25771
-3.656017,21,14.283862
0.610378,22,14.31079
-0.432026,25,14.342124
-2.30137,27,14.364187
0.650393,21,14.399838
-0.776591,20,14.424771
-0.915751,24,14.453694
0.379755,24,14.479809
-2.528012,22,14.49543
-4.33592,25,14.538075
0.408844,24,14.566998
0.036892,24,14.59592
1.239365,21,14.62185
-0.969008,22,14.650774
0.055099,24,14.680693
-1.568429,27,14.712608
-2.296927,25,14.742528
-0.727354,26,14.774442
-3.888725,24,14.803365
-0.156936,24,14.832288
-3.661568,23,14.847513
-2.852604,25,14.878755
-3.960557,25,14.909998
-0.162015,23,14.941241
0.089918,29,14.984157
0.845961,25,15.015074
-0.223076,23,15.043
-3.820096,25,15.073197
-0.530588,26,15.103817
-2.592779,25,15.134878
-0.200828,23,15.162504
-2.969438,25,15.19285
-2.289716,25,15.224153
-0.407355,20,15.247092
1.001567,21,15.273237
0.803158,23,15.300541
0.186224,19,15.314255
0.213707,27,15.345499
-2.744854,28,15.376741
0.238217,26,15.407983
-0.324686,19,15.439227
-1.335246,22,15.468198
0.060581,26,15.497584
-0.251756,22,15.513206
-1.787753,27,15.544449
0.801756,19,15.580182
-1.284811,21,15.604812
-0.571837,26,15.637724
-2.524469,19,15.659665
0.728512,21,15.686874
-1.230341,24,15.716216
-0.1142,26,15.746843
0.097978,25,15.764235
-0.501011,23,15.795478
0.688466,26,15.826721
-0.776454,23,15.862423
1.040643,26,15.893387
-1.088643,24,15.909042
0.329138,20,15.940286
-0.078042,24,15.971528
0.152172,24,16.003825
-2.49305,26,16.030886
-2.340554,24,16.062129
1.315852,22,16.077751
-0.570052,22,16.108994
-2.30704,24,16.153538
-0.057372,25,16.187041
-0.65228,23,16.213969
-0.90165,22,16.2399
-1.818017,22,16.26721
-2.469173,23,16.28089
-0.89078,21,16.312133
-2.972,21,16.327754
0.599096,24,17.104673
0.33337,22,17.135916
0.039354,25,17.167159
0.408255,24,17.198401
0.34714,18,17.221154
0.686031,22,17.247482
-2.978915,37,17.278725
-1.60015,22,17.309967
-2.406085,25,17.34121
1.410618,25,17.372452
-0.495075,24,17.388074
-0.789811,21,17.419316
-2.773089,21,17.450559
-2.258152,23,17.46618
0.993375,23,17.497422
0.050947,24,17.528666
0.202577,22,17.559908
0.398785,28,17.593105
-3.663883,24,17.621454
-3.418892,30,17.647476
-2.729938,22,17.684194
-0.291862,25,17.713547
-2.523025,26,17.744791
0.497638,24,17.760412
-1.252001,26,17.791654
-0.852121,21,17.822898
1.167946,21,17.854139
1.394791,21,17.869761
-0.845803,23,17.901003
-2.14429,26,17.932246
-0.848139,26,17.963489
-0.342871,28,17.994731
1.06095,21,18.025974
-1.80333,29,18.057217
-0.54361,21,18.072838
-1.705422,22,18.10408
-0.189293,22,18.135324
-0.452958,21,18.166566
-3.000005,24,18.18586
-0.823994,27,18.229108
0.586553,26,18.247469
-0.136965,25,18.288808
-1.116009,26,18.319955
-2.981619,19,18.328961
-0.208799,24,18.360204
-1.109047,25,18.391447
0.33782,25,18.422689
-2.721093,25,18.453932
-2.515192,21,18.469553
0.502127,22,18.500795
-0.353555,23,18.532038
-0.710643,27,18.568166
-0.256131,22,18.593099
-1.016861,24,18.623126
-0.118635,25,18.647468
0.752334,26,18.67871
-2.810243,23,18.709954
-1.532109,23,18.725574
0.840291,22,18.756817
-0.197591,22,18.78806
0.587178,23,18.803681
-1.264855,25,18.834924
-1.852136,26,18.866166
0.745919,20,18.899209
-2.818381,21,18.924142
-1.469709,27,18.940779
0.200142,24,18.972021
1.071207,21,19.003264
-0.300033,23,19.034507
0.019173,26,19.065749
-2.458196,20,19.08137
0.555192,23,19.112613
0.13352,24,19.143855
-1.131398,27,19.175098
-2.682361,24,19.190719
0.091714,20,19.228105
0.072533,21,19.247462
0.64446,32,19.278704
0.166458,22,19.309947
-0.17435,23,19.34119
-2.452245,21,19.356811
0.932345,28,19.388054
-0.456113,24,19.419296
-1.750313,24,19.450539
0.246084,25,19.48518
0.406651,24,19.51348
-3.792971,20,19.532459
-0.573863,26,19.568161
-0.356067,21,19.593094
-1.533093,22,19.620124
-0.702317,22,19.645057
0.065965,27,19.663071
0.50187,23,19.694314
-1.096962,21,19.725557
1.208397,23,19.756799
0.614154,23,19.772419
-0.308444,26,19.803663
-0.14906,24,19.834905
0.085226,22,19.866148
1.78748,25,19.89739
-0.054242,23,19.913011
0.339546,20,19.944254
0.280436,26,19.975497
-0.712647,26,20.006739
-0.39098,23,20.037982
0.278897,20,20.053603
-1.217141,24,20.090971
-1.742877,26,20.108948
-1.366187,23,20.155812
-1.983093,24,20.171434
-3.188157,25,20.215119
1.05628,23,20.242047
-2.758172,21,20.26307
0.545067,23,20.278691
-0.237186,22,20.372419
-0.011725,31,20.403661
0.429866,21,20.434904
0.029618,23,20.450526
-1.283802,22,20.481768
-2.782639,23,20.513011
1.158441,24,20.544253
0.93103,22,20.572152
0.017522,25,20.601465
-1.181504,26,20.632382
0.218809,23,20.647443
-1.593434,23,20.678686
-2.332752,21,20.710394
0.919212,23,20.739316
0.417712,22,20.75804
-0.019698,23,20.789283
-1.855268,20,20.804904
0.245927,22,20.836146
0.184012,29,20.867388
-0.300985,26,20.898632
0.101911,30,20.929874
-1.894065,24,20.961117
1.757047,29,20.992359
-0.270656,21,21.023602
-1.669166,27,21.054845
-1.956814,22,21.070466
0.639924,23,21.101708
-2.113161,25,21.132951
0.07769,28,21.164193
-1.680382,22,21.195436
0.108717,24,21.227076
-2.308826,21,21.247433
0.058682,26,21.278675
-2.989046,25,21.312834
-0.203704,26,21.341877
0.073226,26,21.373119
0.340395,23,21.388741
-1.202786,24,21.419983
-3.956068,20,21.451226
-3.614112,27,21.482468
-0.19432,23,21.513711
-0.026276,23,21.529333
-0.968912,28,21.575107
-0.898098,24,21.603439
0.455442,24,21.632362
0.572119,21,21.647434
-2.449954,24,21.678676
0.045496,20,21.694297
-1.040219,22,21.72554
0.670417,29,21.756783
0.367395,23,21.788025
-0.105899,26,21.819268
-0.835087,25,21.85051
1.726288,21,21.866131
-2.964513,23,21.906516
0.371758,20,21.926573
-1.707159,24,21.957816
-0.089923,23,21.973437
-0.273074,26,22.756751
0.089264,26,22.787993
0.518328,30,22.819236
-2.299665,23,22.850478
0.67949,23,22.881721
1.014662,21,22.897342
-2.0389,23,22.928585
-1.145065,20,22.944206
0.794765,26,22.975449
-0.279237,25,23.006691
0.374332,26,23.037934
0.276995,27,23.069177
-2.481959,25,23.100419
-0.687019,25,23.140144
-0.238975,22,23.160207
0.131422,26,23.19145
-2.325625,22,23.22306
-0.376268,24,23.247412
-2.869562,21,23.273022
-0.127097,21,23.288646
0.937225,25,23.319888
0.394294,28,23.351131
-0.012203,22,23.382374
-2.591873,22,23.413616
-0.372758,26,23.444859
-0.029646,21,23.46048
-2.092634,19,23.491723
-2.21392,22,23.507344
1.000239,21,23.538587
0.305743,25,23.575077
-0.288302,31,23.6104
-0.131634,28,23.643313
0.968173,21,23.663027
-1.163468,24,23.69427
-1.554736,25,23.725513
-1.666913,23,23.752838
-1.576486,26,23.774478
-2.686935,22,23.80572
-2.180085,27,23.836962
-1.526312,21,23.852584
0.039557,23,23.883826
-0.265419,26,23.915069
0.576861,29,23.946312
0.345571,25,23.977554
-2.164612,25,24.008796
-0.034637,24,24.040039
-2.193336,24,24.071282
-1.940149,27,24.102525
-0.597135,23,24.118145
0.171713,24,24.16501
-0.807829,19,24.196253
0.663394,33,24.236014
0.577502,20,24.2474
-0.377733,28,24.278643
0.122893,21,24.309886
0.374388,26,24.34675
-0.992122,23,24.373677
-0.468234,22,24.392322
0.53105,21,24.423564
0.283554,23,24.439186
0.940419,23,24.470429
-0.902628,20,24.501671
1.386328,28,24.532913
0.347109,22,24.548535
0.270304,25,24.590032
-0.034091,27,24.622362
-3.041866,24,24.647396
-0.444522,22,24.663018
-0.401708,23,24.694261
-2.38997,23,24.725503
-1.227968,20,24.741124
0.045173,23,24.772368
0.524635,27,24.80361
1.350894,25,24.850474
0.176853,20,24.881716
-1.810162,27,24.912959
1.231822,25,24.964625
-1.265932,33,25.009995
-3.257315,22,25.041237
0.036365,27,25.07248
0.743376,25,25.103722
-0.401406,20,25.134965
1.011761,23,25.166207
0.441928,19,25.181828
0.097842,23,25.216053
-3.124152,28,25.247395
-1.062628,24,25.263017
-1.805569,21,25.294259
1.438946,23,25.325502
0.354364,26,25.372366
1.533967,29,25.41923
-1.335705,23,25.450473
0.806423,24,25.481715
-0.263756,23,25.533432
-2.477586,24,25.572382
-0.566469,28,25.616053
-0.260524,26,25.647395
-0.053287,32,25.69426
-0.810975,20,25.725502
-0.060955,27,25.772366
-0.364378,23,25.81923
-1.833293,29,25.881716
0.278535,22,25.92858
-0.262804,29,25.975443
-1.757492,24,26.006685
-0.021241,22,26.022306
0.180051,24,26.05355
0.231402,25,26.084792
0.742828,21,26.116035
-2.055212,27,26.156739
0.112616,28,26.182757
-3.112561,27,26.230022
0.724915,23,26.247375
-0.734068,27,26.278618
-1.753656,23,26.30986
-2.325623,21,26.341103
1.419743,22,26.356724
-0.016825,28,26.387967
-0.949467,20,26.41921
1.360506,27,26.450452
1.082567,21,26.466073
-0.043866,25,26.497316
-0.758667,27,26.528559
-1.118116,27,26.573052
-3.501298,27,26.604967
1.06403,24,26.634005
-0.090696,27,26.663
-2.47399,22,26.678622
1.125178,36,26.725486
-0.476286,21,26.759305
-1.672834,24,26.77528
-2.851167,25,26.806524
-0.016759,25,26.837765
1.136725,22,26.869008
-1.143613,24,26.900251
-0.451949,25,26.931494
-1.91023,25,26.962736
0.550677,21,26.978357
0.150665,21,27.0096
0.998364,24,27.025221
-1.149753,26,27.056464
-0.379515,23,27.087707
1.165747,22,27.118949
0.343705,25,27.150192
0.211822,33,27.181434
0.87687,34,27.232983
-0.505003,26,27.262989
-0.537889,23,27.278609
1.262274,22,27.372686
-0.79751,23,27.392724
-0.082455,24,27.423967
0.673645,24,27.45521
-0.127278,21,27.470831
-3.278479,27,27.502073
-2.075743,24,27.533316
-3.354017,24,27.569053
0.334901,29,27.603372
-1.394111,27,27.636284
0.883327,24,27.662985
-0.497693,26,27.694228
-0.259395,23,27.709849
-1.839238,30,27.756713
-2.267742,23,27.787956
-0.946482,24,27.819199
-2.713344,25,27.850442
0.71824,20,27.881684
-1.575593,23,27.897305
-0.376303,27,28.694199
-0.318639,31,28.725442
0.020871,22,28.756685
-1.199214,34,28.803548
-1.63783,23,28.834791
-1.846336,26,28.866033
1.58454,24,28.89728
0.683758,22,28.928519
-0.267425,29,28.959761
-0.003418,24,28.992936
0.021347,22,29.008559
-0.198353,27,29.039801
1.354567,26,29.071043
-0.598142,20,29.102286
1.09838,24,29.1389
-3.419002,28,29.172057
-1.338888,25,29.190696
-2.655642,20,29.224937
-0.805844,26,29.247344
-0.187221,26,29.278587
-0.933084,23,29.309829
0.197306,25,29.341072
0.178286,23,29.356693
-2.723228,28,29.403557
-1.161744,28,29.434799
-0.960081,28,29.466042
-2.140583,24,29.497285
-0.096243,24,29.512906
-0.652198,27,29.544148
-0.208242,23,29.584987
1.062855,24,29.614327
1.288898,30,29.647341
-1.102156,27,29.678584
-1.734756,27,29.709826
-0.492343,23,29.725448
0.022763,30,29.774893
0.105645,21,29.790515
-0.352699,25,29.821757
-1.145666,24,29.853
-0.309448,21,29.884242
0.017966,27,29.915485
0.274563,27,29.946728
-2.403951,24,29.962349
1.01008,19,29.993592
-0.102917,26,30.024834
0.902571,23,30.056077
-3.692372,26,30.087319
-3.553565,21,30.10294
0.686689,22,30.134183
-0.013263,26,30.165426
-2.274669,34,30.218001
-2.570144,31,30.247329
-0.688993,25,30.278571
-0.56646,26,30.309814
0.781642,21,30.325436
-1.240951,24,30.368584
-1.223217,26,30.391541
0.680018,20,30.422783
-1.663781,26,30.454026
0.351803,26,30.485269
-1.367767,22,30.50089
-0.099676,21,30.532133
-0.75184,27,30.568019
0.143199,28,30.601336
-2.452535,24,30.630259
0.565921,27,30.662948
-0.781379,24,30.67857
0.247159,27,30.709812
-0.121507,23,30.741055
-0.499756,32,30.787918
0.885116,24,30.80354
-3.004807,21,30.834782
0.282037,27,30.866025
-0.770312,20,30.897267
-0.769565,29,30.92851
1.279119,27,30.962876
0.629571,24,30.991823
-0.562654,25,31.007445
-0.281585,27,31.038687
-2.819263,24,31.06993
0.309283,22,31.101172
0.482997,24,31.132415
-1.304403,30,31.163657
0.377628,33,31.210522
0.255203,23,31.237921
0.372318,23,31.262938
-1.053975,26,31.294181
-0.899788,22,31.309801
-0.934322,26,31.341044
-0.16859,22,31.372287
-1.278744,29,31.40353
0.33901,27,31.434772
-1.448275,36,31.481635
1.528335,27,31.512879
-0.473181,32,31.544121
-3.516778,22,31.580978
0.100988,22,31.607905
-0.10395,30,31.643917
0.08599,23,31.662932
-2.884043,24,31.694175
-0.254752,21,31.709796
-0.647242,20,31.741039
-0.382578,28,31.772281
-0.11211,25,31.803524
-0.936738,21,31.834767
-0.555079,26,31.866009
0.026227,24,31.88163
-2.302531,27,31.912874
-0.961869,27,31.944116
-0.378488,27,31.975358
-0.75332,24,32.006601
-2.724447,29,32.037843
0.294157,23,32.069086
-0.185177,26,32.100329
0.564056,22,32.131571
0.021885,22,32.162814
1.209376,24,32.194707
0.455947,27,32.231682
-0.45977,19,32.247304
0.491258,26,32.278547
1.422003,21,32.294168
-0.018614,24,32.325411
0.958733,26,32.356653
-1.448316,24,32.387896
-0.688874,23,32.419138
-0.854687,25,32.450381
-1.351675,23,32.481624
1.021888,29,32.512866
0.553561,26,32.544108
-1.20965,31,32.583951
-2.268497,23,32.611306
0.473132,22,32.638234
-0.202623,23,32.662927
1.465312,28,32.69417
0.317193,20,32.709791
0.695535,27,32.741034
0.915274,23,32.772276
0.657931,24,32.809026
-3.841122,26,32.838974
-1.324948,29,32.870217
-2.099818,24,32.901459
-2.739415,26,32.932702
-2.639221,26,32.963945
0.565326,22,32.979566
1.501274,25,33.010808
0.528587,26,33.042052
-1.180568,26,33.073293
-1.481786,27,33.104536
0.75202,23,33.135779
-0.892354,30,33.167021
0.049616,23,33.198264
-0.048223,21,33.225948
1.703194,23,33.247295
-0.015997,22,33.278538
-1.132277,24,33.294159
-2.939377,27,33.325402
-0.948333,28,33.372265
-0.757464,28,33.407058
-2.545291,24,33.425122
-1.204459,23,33.456365
-0.158412,31,33.487608
-0.21104,22,33.51885
0.016152,23,33.550092
0.388385,21,33.576965
0.31266,25,34.356617
-0.298102,23,34.372239
-0.123687,25,34.403481
-1.998896,24,34.434724
1.015857,23,34.465966
1.204915,20,34.481587
-2.183701,24,34.51283
-1.546956,22,34.544073
-2.136007,29,34.582929
-1.081537,25,34.612849
-1.60873,24,34.641892
0.365109,22,34.667823
1.460131,21,34.688466
-0.408861,23,34.719709
-0.022843,25,34.735331
1.097343,32,34.782194
0.991787,22,34.797816
0.820547,33,34.907165
1.514345,25,34.922786
-0.162791,28,34.96965
-2.136261,25,34.985272
-0.063413,31,35.032135
-0.624666,22,35.047756
0.659348,24,35.078999
0.806151,24,35.110242
0.142172,24,35.141485
0.474775,23,35.172727
0.447465,23,35.203969
0.181864,25,35.233887
1.444859,24,35.262055
1.285546,25,35.286049
-2.355625,22,35.317292
-1.223572,25,35.332913
-1.439578,24,35.364155
0.569611,20,35.395398
-1.435916,28,35.426642
0.350308,34,35.457883
-0.24324,36,35.504747
0.858179,32,35.551611
1.173127,24,35.58092
0.391065,23,35.608276
-0.229483,29,35.642185
1.646433,29,35.662888
-0.537726,24,35.69413
-0.706138,26,35.725373
-2.649605,33,35.772237
-0.050282,24,35.80348
-0.372641,24,35.819101
-0.038719,27,35.863446
1.113899,22,35.890497
0.231897,23,35.916149
0.796788,23,35.93177
0.408008,24,35.963012
-2.379976,23,35.994255
-1.160894,23,36.025498
-1.816634,23,36.05674
0.516166,29,36.087983
0.142047,21,36.103605
-0.550442,27,36.134847
-0.033427,26,36.166089
-0.189425,27,36.21892
0.419103,24,36.24726
-0.3465,27,36.278503
-0.704616,26,36.309745
1.317261,32,36.340988
0.782263,22,36.372231
0.795179,31,36.403473
0.923168,24,36.434716
-1.353604,24,36.466121
0.333838,24,36.491126
0.454011,18,36.506748
-0.075831,23,36.542486
-1.487623,21,36.568946
-0.864073,22,36.594877
0.556176,24,36.623209
1.087314,29,36.647255
0.832386,24,36.678499
0.405981,22,36.709741
1.247399,25,36.740983
-0.538552,26,36.772226
0.974646,27,36.803469
-0.818091,27,36.834712
-0.568106,24,36.850333
0.89776,24,36.881575
