#{"t_start": 1640326699.9549694, "env_id": null}
r,l,t
-1.345371,21,2.94496
-1.962716,28,2.976202
-0.84822,23,3.01822
-0.73903,22,3.036223
-2.815995,23,3.067466
-2.760231,24,3.098708
1.16926,27,3.129951
0.769093,19,3.145573
-0.172538,22,3.176816
-1.084607,21,3.192436
-2.644446,24,3.223679
1.750232,24,3.254922
0.548962,24,3.270543
-0.368749,28,3.301786
-0.305242,27,3.34865
-3.260983,30,3.379892
0.279657,24,3.411134
0.65763,22,3.426757
1.137678,26,3.457999
-1.08053,23,3.489241
-3.663314,21,3.520484
-3.001901,20,3.536105
-0.925048,18,3.551726
-3.200139,20,3.582969
0.931278,27,3.619016
-3.324676,23,3.643402
-4.415648,23,3.659024
-1.201257,19,3.690266
-2.535318,25,3.721509
-2.946295,23,3.737131
-3.909755,24,3.768373
-1.855002,19,3.799616
0.411106,25,3.815237
-3.681862,28,3.84648
0.470102,21,3.877722
0.451407,23,3.908965
-3.224949,21,3.924586
-0.03921,25,3.955829
-1.163413,21,3.987071
-1.242648,23,4.018314
0.319178,20,4.033935
0.60595,27,4.080799
-1.14577,22,4.096421
-0.602221,24,4.127663
0.539834,21,4.158906
-3.133807,23,4.174527
-1.250375,22,4.211208
1.021698,18,4.23255
-2.024275,22,4.250574
-0.030178,26,4.281816
-2.17482,25,4.313059
-0.494603,21,4.344302
-0.867869,24,4.359923
-2.087081,24,4.391166
-2.372855,23,4.422408
-2.267464,22,4.453651
-0.955616,22,4.469272
-1.08825,20,4.500515
-0.805662,24,4.531758
-2.287616,27,4.563
-1.28892,23,4.578621
-2.723423,22,4.609864
-4.15146,28,4.641106
0.028366,24,4.672349
0.614545,28,4.703592
-3.744144,21,4.719213
-0.739847,22,4.750455
-2.149641,19,4.781698
-2.041485,23,4.79732
-3.23437,25,5.574602
-1.197721,21,5.605845
0.591237,23,5.621465
-1.971835,27,5.652709
-0.718766,27,5.683951
0.080925,24,5.715194
0.803727,21,5.746437
-0.986481,22,5.762058
0.726693,21,5.7933
1.795289,21,5.824543
-1.263837,35,5.855785
-2.656713,24,5.887028
1.181075,26,5.918271
-1.79051,25,5.949513
0.59945,24,5.980756
0.517362,24,6.011999
1.030319,27,6.047174
-0.54112,24,6.072222
-0.827731,25,6.103465
-1.376505,25,6.119086
-0.552813,23,6.15033
-2.972557,24,6.181572
-1.863401,25,6.212814
-0.167133,26,6.244057
-0.1841,20,6.259679
0.427678,20,6.290921
-2.128259,30,6.322164
-1.235594,25,6.353406
0.942149,20,6.369027
0.130836,24,6.40027
-0.826321,26,6.431513
-2.402101,27,6.462755
-2.562907,24,6.493998
-0.117974,23,6.52524
-0.169362,25,6.556483
-1.374158,22,6.572105
-0.465422,24,6.603347
-0.107586,25,6.696567
-0.771998,25,6.727809
-0.316241,24,6.743431
0.949551,23,6.774673
-0.381668,21,6.805916
-1.329903,26,6.821537
-3.945808,30,6.868401
-3.052158,22,6.884023
0.712928,24,6.915265
0.890793,24,6.946507
-1.861572,24,6.97775
-1.314794,30,7.008993
-2.012687,20,7.040236
0.214071,23,7.055856
-0.933145,26,7.087099
-0.59579,26,7.118342
-0.956555,23,7.149585
0.743788,22,7.180827
0.264777,27,7.21207
-0.486324,24,7.243771
0.474829,25,7.272732
-1.168885,20,7.287741
1.183905,24,7.318984
-2.602157,23,7.350226
-1.620014,23,7.365848
-2.079162,24,7.39709
-1.88241,24,7.428333
-3.56939,26,7.459575
0.186102,19,7.475196
0.884971,24,7.50644
-1.720701,26,7.537682
-2.181653,30,7.568925
-2.811175,21,7.600167
1.64656,22,7.615788
0.722474,25,7.64703
-2.971433,23,7.678274
-2.176431,24,7.709591
0.339092,23,7.74076
-0.289813,23,7.772001
-0.620812,22,7.787623
0.83518,23,7.818865
0.010189,31,7.863536
-2.377379,22,7.889521
-2.570156,25,7.910182
-1.562674,25,7.941425
-1.918723,22,7.972668
-2.080955,26,8.00391
-2.984385,25,8.035154
-0.089957,30,8.066396
-3.618296,24,8.097638
0.698521,30,8.12888
0.015146,22,8.160123
0.353756,21,8.175745
-1.627954,17,8.206988
0.038629,23,8.222608
-0.110768,28,8.253851
1.301669,21,8.285094
0.230474,29,8.316337
-2.391735,29,8.347579
-2.203111,24,8.378822
0.475207,21,8.410064
1.264287,22,8.425685
0.484346,27,8.467352
0.147298,29,8.50135
-2.005297,26,8.532594
-1.089993,24,8.548214
-1.479764,26,8.579457
0.291328,24,8.610699
-0.61567,27,8.641943
-2.158276,26,8.673184
0.949188,21,8.704427
-1.305355,26,8.73567
0.074282,25,8.751292
0.100791,21,8.782534
-3.565773,26,8.813776
-1.059812,20,8.845019
-2.340595,22,8.860641
-2.482654,22,8.891883
-3.928031,25,8.923126
-0.526574,24,8.954368
-0.178597,21,8.96999
-0.21939,30,9.001232
-2.419284,26,9.032474
-0.142052,26,9.074574
-2.75937,23,9.097001
-3.720991,29,9.128244
-3.622728,30,9.159486
-3.511105,24,9.19073
1.143957,27,9.221972
-2.137608,27,9.253214
-3.772733,27,9.284457
-0.294906,26,9.315701
0.272301,27,9.346942
0.204213,26,9.378185
-3.329711,20,9.393806
-1.709683,25,9.425049
-2.130033,27,9.456292
-1.205557,23,9.487534
-1.420958,25,9.518777
-3.371054,26,9.55002
-3.306722,27,9.581262
-0.551313,27,9.612505
-1.127605,23,9.643748
-0.464826,22,9.659369
-2.477812,27,9.702419
1.04951,26,9.719422
-1.772574,22,9.750665
-0.938743,24,9.781907
0.76935,25,9.81315
-2.202232,24,9.828772
-1.844349,27,9.860014
0.807131,25,9.891257
0.70483,27,9.922499
-0.967638,27,9.953742
0.641995,26,10.000606
-2.25187,26,10.031849
0.451132,22,10.04747
0.692728,22,10.078713
-2.136946,23,10.109955
-1.682502,26,10.141197
-0.677639,24,10.156819
-1.282296,24,10.188062
1.254245,22,10.219305
-1.116241,23,10.250547
-3.2284,27,10.283311
-0.149376,27,10.315271
-2.090974,25,10.342906
-0.214665,22,10.358527
1.13754,22,10.38977
1.80594,21,10.405392
-2.964344,23,11.199617
0.031464,27,11.230859
-0.456886,27,11.262102
-1.190929,22,11.277723
-3.971913,24,11.308966
-2.406342,23,11.340209
0.554383,19,11.35583
-0.453387,23,11.387072
-2.70183,22,11.418315
-0.177391,23,11.433936
0.782237,22,11.465178
-1.104738,24,11.500227
0.197215,26,11.530629
-0.159737,26,11.561872
-3.284253,29,11.593114
-2.513927,21,11.608736
-0.908884,25,11.639978
0.115703,21,11.671221
-2.616579,25,11.702464
0.477133,24,11.718085
-0.28682,22,11.749328
0.060065,27,11.78057
-0.253267,25,11.811813
-2.095712,24,11.843055
-2.295464,24,11.858676
-0.858818,26,11.88992
1.199376,32,11.936783
-2.397986,27,11.968026
-1.075753,30,12.01489
0.488681,26,12.046132
-3.241602,20,12.061754
-3.278496,21,12.092997
-0.652556,23,12.123103
-0.255701,23,12.150077
0.493375,18,12.168805
-3.416552,25,12.200047
-2.351851,24,12.215669
0.207656,22,12.246911
0.322817,23,12.278154
0.485182,25,12.309397
0.029381,28,12.340639
0.030988,24,12.371882
-3.327032,32,12.403124
-0.095644,23,12.434367
1.015019,22,12.46561
-0.074435,23,12.481231
-0.725171,20,12.512474
-2.359347,18,12.528095
-0.17872,22,12.559338
-0.160871,21,12.59058
0.345857,28,12.621822
-0.37315,23,12.637444
0.29611,28,12.684307
-1.249451,23,12.699929
-2.996651,21,12.737953
0.076265,24,12.760107
-0.131146,24,12.79135
-0.044578,32,12.822592
0.489684,30,12.869456
-1.831532,29,12.915233
0.013809,26,12.968122
-1.442414,24,12.997854
-2.978815,24,13.029769
0.205965,24,13.061684
0.828696,22,13.090834
-0.720959,28,13.126875
-0.014252,20,13.151809
0.281653,24,13.181728
-2.596226,24,13.212647
-0.883615,22,13.240571
-3.221116,29,13.276869
-2.561829,26,13.308235
-1.583936,23,13.335163
-2.057786,24,13.365227
0.326166,24,13.385615
-0.879741,28,13.48488
0.598837,23,13.512204
-0.224087,26,13.543797
0.313625,27,13.567829
-1.856989,24,13.605533
-1.484223,23,13.633881
0.202745,28,13.667821
-1.423794,23,13.6988
0.782102,19,13.722735
0.413726,28,13.756645
-1.285264,29,13.784889
-0.362972,26,13.820906
-2.890326,24,13.849544
0.173379,23,13.879148
0.20921,22,13.906077
-1.219363,25,13.937992
-0.042492,21,13.962924
0.133524,23,13.991848
-0.161465,26,14.030743
0.193507,29,14.070637
-0.685973,25,14.104546
-1.904026,21,14.131474
0.14121,25,14.162391
-3.283417,24,14.192533
-2.607937,24,14.22287
-2.164334,26,14.254785
0.489274,24,14.268868
-0.671088,21,14.308509
-2.496144,29,14.344413
0.111934,24,14.368868
0.037299,22,14.38449
0.232606,24,14.427796
0.00598,24,14.456719
-0.059756,21,14.481652
-2.455319,25,14.511572
-0.125089,21,14.540495
-0.046226,22,14.56842
-0.120783,25,14.597343
1.306102,24,14.626265
-3.868625,21,14.651198
0.929822,22,14.678127
-2.700101,27,14.711038
-2.489997,21,14.735972
-0.947804,23,14.752194
0.703071,21,14.783437
-3.162897,25,14.81468
0.147851,24,14.845922
-1.195745,22,14.874876
-2.068718,24,14.905793
-0.045929,20,14.929729
-0.051616,24,14.958651
0.390787,23,14.986557
0.458736,32,15.024879
-2.709221,24,15.05422
-0.435867,23,15.081861
1.138744,24,15.110496
-0.469968,24,15.140803
-0.213109,32,15.178915
-0.855399,20,15.20223
-1.543046,24,15.218937
-0.01686,20,15.25018
-3.679704,22,15.265801
-0.326226,22,15.297043
-0.649303,23,15.328287
-0.087074,27,15.367192
-2.632614,27,15.399521
-0.039112,26,15.417888
-0.260685,26,15.44913
0.077353,22,15.487552
-2.280688,26,15.519467
1.647723,23,15.547392
-0.169978,24,15.576314
1.115179,22,15.603523
-3.683756,23,15.631868
0.081179,27,15.66449
-2.466734,21,15.684538
-0.439386,27,15.715781
-2.654653,22,15.747158
-3.168059,22,15.773088
0.71316,30,15.798102
-1.398331,21,15.829346
1.38622,22,15.844967
0.822345,22,15.887562
-0.220432,21,15.912496
-0.293659,23,15.935568
-2.881351,25,15.966811
-1.509684,21,15.982432
-4.150886,27,16.029296
-2.548181,23,16.064204
-2.985932,27,16.098704
0.043376,23,16.126629
-1.407359,25,16.15218
-3.316627,26,16.185571
-0.875176,30,16.216814
0.12494,24,16.248056
-1.85559,17,17.009354
-2.322656,25,17.040597
-2.085244,21,17.056219
1.336462,25,17.087461
0.073962,24,17.126833
-3.909251,21,17.152164
0.366383,23,17.167785
-0.662368,25,17.199028
1.469749,23,17.23027
-3.632487,28,17.261512
-0.871666,22,17.292755
-3.496191,26,17.323998
-2.221766,26,17.35524
-1.628186,24,17.370862
0.20763,22,17.402104
0.167132,22,17.433347
0.271905,25,17.448969
0.037906,26,17.494794
-1.407763,24,17.523143
1.229619,21,17.548076
1.366381,24,17.576907
-0.389655,21,17.603235
-1.240765,24,17.618229
0.875893,23,17.649472
-0.612341,30,17.680714
-3.350054,20,17.711957
-0.018535,24,17.7432
-0.66457,25,17.774442
0.46616,28,17.805685
-0.714696,21,17.821306
0.370044,21,17.852548
-1.849928,21,17.883791
0.185197,19,17.899413
-1.871513,22,17.930656
0.383238,25,17.961898
-1.885526,26,17.97752
0.894347,18,18.008762
-0.392691,20,18.040005
0.276935,26,18.071247
-0.972376,23,18.090542
1.139787,20,18.125811
-0.256139,26,18.152151
-2.892105,26,18.186508
-0.272935,21,18.212439
0.008304,20,18.233643
0.50008,22,18.249264
-0.094563,22,18.280506
-1.954467,23,18.311749
0.184623,28,18.342992
-1.38425,26,18.374235
-2.391204,32,18.405477
0.249131,23,18.43672
0.859681,25,18.47185
-0.05627,22,18.496783
-0.252294,23,18.525813
-0.367792,26,18.552149
-0.164183,24,18.583392
-2.75603,24,18.599013
-0.432848,23,18.630256
-2.036521,17,18.645877
-0.572695,22,18.67712
-0.153213,22,18.708362
-1.111065,21,18.723984
-0.314981,32,18.770848
-2.152538,22,18.798903
-1.955796,23,18.826829
1.352459,23,18.84546
-1.768115,24,18.876702
0.949559,24,18.907945
-2.592918,26,18.939188
-2.604481,27,18.97043
-1.710851,25,19.001673
-2.265547,22,19.017294
-1.48273,23,19.048537
0.083134,21,19.064158
0.194933,19,19.095401
-2.39592,25,19.130792
0.188899,24,19.152143
-0.05092,33,19.183386
-0.731226,25,19.214628
0.081811,24,19.245871
-0.012272,23,19.277113
-1.253621,24,19.308356
-3.034281,26,19.339599
1.27619,29,19.373904
-2.63373,24,19.40183
-3.461854,24,19.430129
-1.803419,21,19.452763
0.418831,21,19.479824
-1.800491,23,19.507749
-3.54181,27,19.539766
0.561136,20,19.55213
-0.206987,22,19.583374
0.441676,23,19.614616
0.086152,23,19.630238
-1.634933,22,19.66148
0.554485,27,19.692722
0.356745,21,19.723965
0.148606,26,19.755208
-0.068064,31,19.78645
0.854241,23,19.817693
0.16699,18,19.833315
1.340984,21,19.864557
0.270636,28,19.895799
-0.107604,23,19.927042
0.032107,22,19.942664
-3.119898,22,19.973906
-0.313655,36,20.013629
1.173654,27,20.060493
-4.450576,25,20.091737
0.356589,24,20.120798
-0.028398,22,20.146728
-0.953116,22,20.167751
-0.370709,20,20.183373
-2.297462,22,20.277101
-0.320308,26,20.308343
-3.200233,25,20.323965
1.074011,27,20.355207
0.145299,26,20.38645
-1.432212,26,20.417692
0.363242,26,20.448935
-3.170866,26,20.492791
0.893264,29,20.528088
-0.15329,20,20.551027
-2.253048,26,20.567746
-0.695086,27,20.61308
-0.103249,19,20.637016
0.869925,24,20.662721
0.275467,23,20.678343
-0.769016,27,20.709585
-3.055978,22,20.740828
-3.639525,25,20.77207
-0.962299,26,20.803313
-0.105799,21,20.818934
-2.371919,18,20.850177
-0.089682,24,20.88142
1.298929,23,20.897041
0.588313,24,20.928283
0.739808,25,20.959526
-0.282679,25,20.990769
-3.330549,28,21.022011
-0.241836,19,21.037632
1.102819,22,21.068875
-0.069658,28,21.100117
-2.32805,23,21.136743
0.920349,21,21.152114
-0.143645,22,21.183357
0.704143,25,21.217515
-0.103703,27,21.246559
-2.638928,25,21.2778
0.262889,25,21.309043
-2.025981,21,21.324665
0.478009,27,21.355908
-0.354623,25,21.38715
0.785683,21,21.418392
0.454116,27,21.449635
-2.179315,19,21.4758
0.526334,19,21.498738
-0.159609,24,21.528068
0.277411,24,21.552115
0.599218,23,21.567736
0.04378,26,21.598979
-0.53797,19,21.630222
0.463949,25,21.661464
0.918079,24,21.692707
-2.707926,21,21.708328
-1.178227,23,21.739571
0.378149,23,21.770813
-0.431409,21,21.786434
-2.238684,17,21.816185
-0.27563,22,21.831254
-3.671032,27,21.862497
0.612748,19,21.89374
-1.573962,24,22.661433
1.693495,27,22.692675
0.377482,21,22.723917
-0.591685,19,22.739539
-1.926483,24,22.770781
0.642223,21,22.802024
0.816475,30,22.833266
0.50756,22,22.848888
-2.711544,21,22.880131
0.667299,24,22.911373
0.506835,29,22.942616
-0.599645,28,22.973859
-0.268689,29,23.0051
-0.03369,22,23.044826
0.073359,24,23.064888
0.647413,29,23.096131
0.479744,26,23.13971
-0.567844,24,23.167701
0.438642,22,23.193327
0.339978,23,23.208948
0.83011,26,23.240191
-1.296903,25,23.271433
0.50955,21,23.302676
-0.105475,24,23.333919
0.898641,25,23.34954
0.632905,20,23.380783
-0.697622,22,23.412025
-1.930129,24,23.427646
-2.71252,26,23.472776
1.040865,24,23.499705
0.816551,23,23.52705
-2.621261,21,23.552087
-1.258231,20,23.567708
-2.005129,26,23.598951
1.06008,25,23.634581
-0.29827,23,23.662506
1.623776,25,23.679159
-3.451614,20,23.710401
-3.981286,26,23.741644
-2.483263,21,23.757265
-3.190663,26,23.788507
-0.210456,28,23.81975
0.077046,24,23.850993
-3.343467,26,23.882236
-0.384584,24,23.913478
0.530024,19,23.944721
-0.120963,24,23.960342
-0.693227,24,23.991585
1.15272,20,24.022827
-0.370569,21,24.05407
1.543724,32,24.085313
-1.064806,24,24.128727
0.539945,25,24.152081
-1.413494,26,24.183324
-0.733988,30,24.214567
-1.518673,23,24.250434
-1.136712,28,24.281382
-0.988159,25,24.312625
0.042439,22,24.328245
0.504311,23,24.359488
0.179532,24,24.390731
-0.447696,23,24.406352
-0.784929,25,24.437595
-0.098,28,24.483743
0.001674,22,24.510088
0.814711,20,24.533027
-0.092884,20,24.552078
0.303929,19,24.567699
-0.946271,23,24.598942
-1.059057,23,24.630184
-4.216056,29,24.661427
-0.87867,21,24.692669
-2.503808,31,24.723913
-0.935035,23,24.755155
0.425154,20,24.786398
-0.640328,24,24.837391
0.888651,20,24.868308
0.952568,26,24.899055
-1.743577,20,24.930298
0.820748,27,24.977161
-0.06929,27,25.008403
0.841069,25,25.039646
-0.234527,22,25.055267
-2.969574,22,25.08651
0.020522,27,25.123726
-0.031689,23,25.152077
0.91456,29,25.18332
-0.409318,23,25.198941
-1.372807,25,25.245806
0.865329,25,25.292669
-0.535908,23,25.323912
0.31283,20,25.355154
-0.023784,27,25.402018
-2.44465,23,25.43911
-0.043503,26,25.480055
0.021922,24,25.517082
-0.485086,21,25.550654
-1.792956,20,25.567699
-1.087923,28,25.614563
-2.666997,24,25.661426
1.332454,25,25.708291
0.158827,25,25.739533
0.808608,24,25.802018
-0.696729,26,25.848882
1.425252,22,25.880125
-1.296191,24,25.911367
-3.658805,20,25.942609
-1.628586,27,25.973852
0.985459,30,26.005095
0.79834,21,26.040477
-0.492274,22,26.070446
-1.815608,23,26.103061
-3.392018,26,26.134704
-0.78951,25,26.152056
0.735986,21,26.1833
-0.351116,22,26.214542
1.177197,21,26.230163
-2.006499,25,26.261406
0.001839,24,26.292648
1.535473,20,26.30827
0.560661,31,26.355134
-1.338415,28,26.386376
-0.982638,21,26.401998
0.299334,26,26.43324
0.663498,23,26.472747
-0.282133,22,26.499675
0.267762,22,26.526719
0.261789,22,26.55206
-0.905131,24,26.567682
0.261607,22,26.598924
0.760804,22,26.630167
-1.426952,23,26.659997
-0.803051,24,26.679961
0.332946,24,26.711205
-1.636413,24,26.742447
-1.01034,21,26.758069
-0.237635,22,26.789311
-1.249462,25,26.820554
-1.658482,26,26.851796
1.458852,24,26.883039
-0.191245,20,26.898661
-1.122047,30,26.929903
0.835582,27,26.961146
-0.267744,24,26.992388
0.034752,22,27.023631
-1.574219,21,27.054873
0.585854,26,27.086116
0.17172,22,27.101737
1.544489,27,27.145643
-0.416706,22,27.16767
-0.715561,26,27.198913
-1.074818,25,27.288393
-2.165799,25,27.313027
-2.692501,23,27.34427
0.790134,25,27.359891
-0.272183,28,27.406755
-0.657261,28,27.437998
-2.646519,32,27.476727
1.140248,21,27.500662
-0.967895,20,27.526006
-2.246244,22,27.552046
-0.745765,27,27.583288
-0.268484,25,27.614531
-2.611237,19,27.630152
-1.864207,21,27.661395
-2.501918,28,27.692637
-3.586089,27,27.723881
-2.220658,20,27.755123
1.422222,23,27.786365
1.470107,26,27.817608
1.433348,22,28.59888
-0.817425,28,28.630123
1.411154,23,28.661366
-0.941616,25,28.692608
0.147389,21,28.723851
0.4058,27,28.755093
-0.863223,29,28.801962
-0.007123,26,28.833201
-3.600093,25,28.864443
0.618971,22,28.880064
0.360895,27,28.91324
-0.086448,22,28.944482
0.719816,31,28.975725
-0.537418,19,29.006968
-0.234205,25,29.041587
0.105894,27,29.072749
0.346347,33,29.110999
0.169873,26,29.142584
-1.266552,24,29.167647
-3.840038,26,29.198889
0.267989,30,29.230131
-0.23603,28,29.261374
-1.954802,22,29.292617
1.175573,23,29.323859
-0.978785,25,29.339481
-1.500343,23,29.370723
-1.068904,26,29.401966
-0.188765,25,29.433209
-2.477216,25,29.470719
1.30322,26,29.500639
-1.640875,22,29.526986
-1.458511,21,29.552022
1.622015,23,29.567644
0.426459,20,29.598886
-0.558826,26,29.630129
-1.073316,30,29.66891
0.445435,24,29.695197
-0.461294,25,29.726438
-0.061771,25,29.757681
-0.62333,26,29.773303
-2.768529,22,29.804545
-0.369791,35,29.851409
-2.405356,30,29.882652
0.889389,29,29.913894
0.315782,27,29.945137
-0.283256,27,29.97638
0.278332,27,30.007622
1.263155,28,30.038864
-1.306912,27,30.085729
0.785694,22,30.119691
-1.039713,23,30.147616
-1.165218,28,30.167631
-0.719163,24,30.198874
-1.720865,23,30.230117
-1.033954,24,30.265287
0.052028,24,30.294209
0.885177,28,30.327465
-2.986974,21,30.343087
-2.668166,21,30.374329
1.204493,23,30.389951
-0.480971,26,30.421193
-2.43817,24,30.452436
0.816346,23,30.490652
-3.447718,26,30.522972
-2.772935,22,30.548903
-2.589287,21,30.56763
0.114654,21,30.598872
0.653143,24,30.614494
-0.742739,23,30.645736
0.169456,22,30.676978
-3.504289,26,30.708221
0.602691,27,30.739464
1.607828,21,30.755086
0.668613,29,30.801949
-2.336525,21,30.817571
0.109925,26,30.848813
-0.163512,24,30.885509
-0.975203,23,30.912126
1.734055,24,30.927747
-0.087624,27,30.95899
0.700884,27,30.990232
-0.316401,21,31.021475
-0.659867,20,31.052718
-3.175145,27,31.083961
-0.551106,24,31.099582
-0.798033,20,31.138613
-1.937785,22,31.151997
-2.99624,21,31.18324
-0.304755,22,31.214483
0.657701,31,31.245725
0.476645,25,31.276968
-2.171154,22,31.292589
0.953885,30,31.339453
0.981327,28,31.370696
-0.08946,24,31.401938
-0.158853,26,31.433181
-1.72119,21,31.448803
-0.201078,21,31.482667
0.312997,22,31.509595
-2.344045,31,31.546603
1.071661,23,31.567614
-0.628896,26,31.598856
1.608817,23,31.630099
0.279009,23,31.64572
-1.030424,29,31.692584
-0.251266,22,31.708206
0.587781,31,31.755069
-0.998378,25,31.786312
-0.056909,22,31.801933
0.23977,25,31.833176
0.161026,26,31.864419
0.083577,21,31.895661
-1.965225,22,31.911283
-0.514352,22,31.942525
0.864572,21,31.958147
-1.317118,24,31.989389
0.520266,23,32.020631
-0.241939,30,32.051874
-0.583476,26,32.098391
-3.225804,23,32.130379
-2.994012,27,32.151985
-2.975512,29,32.183228
-3.508,24,32.214471
0.204732,24,32.245713
1.024211,29,32.276956
1.563358,20,32.308199
0.112275,22,32.323819
-1.42509,29,32.370684
-0.397373,25,32.401926
0.885402,24,32.417547
0.125973,24,32.44879
-2.935333,25,32.488632
0.697188,28,32.521971
-2.13897,23,32.549897
-1.874589,21,32.567609
0.837179,25,32.598851
-3.24793,26,32.630094
-0.948908,24,32.661337
-0.133531,20,32.676958
-0.221943,26,32.717697
-1.38934,24,32.743655
-0.125237,26,32.774899
-0.465119,28,32.806141
0.886227,22,32.821762
-1.83,23,32.853005
-0.159047,20,32.884248
-2.784448,20,32.899869
-0.17033,26,32.931111
0.866055,23,32.962354
1.605823,19,32.977975
0.22971,28,33.009218
-0.966435,27,33.04046
1.554612,22,33.071703
-0.016771,29,33.102946
0.706251,21,33.139605
-3.3992,23,33.151976
-0.418601,22,33.183219
0.602208,25,33.214462
-2.613029,26,33.245704
-3.649477,22,33.276947
0.405862,27,33.31174
-1.128798,29,33.345425
-3.354946,26,33.361046
0.641156,26,33.40791
-0.032,26,33.439153
-0.131673,26,33.469679
-2.612929,26,34.245678
-1.806057,25,34.27692
0.530759,23,34.308163
0.69804,24,34.323784
0.268644,20,34.355027
1.168245,23,34.386269
-2.185075,23,34.401894
-1.36944,33,34.448755
-0.525754,23,34.480629
-2.727337,26,34.511547
-0.970383,24,34.540589
-0.305088,21,34.565523
0.329671,25,34.593148
0.084694,25,34.62439
-1.392466,28,34.655633
-0.766482,26,34.686876
-0.427832,29,34.718118
1.671021,21,34.796225
0.511499,22,34.827467
-0.682504,25,34.85871
0.005895,28,34.889953
1.311525,26,34.921196
-0.393685,25,34.952438
1.453812,24,34.968059
0.242501,22,34.999302
-0.702811,22,35.030545
-0.344238,22,35.046166
-1.257226,24,35.077409
-1.038087,23,35.108651
0.225192,24,35.144552
-0.996594,24,35.17272
1.686267,21,35.19073
0.808718,21,35.221974
0.262642,22,35.237594
-1.254055,24,35.268837
0.442136,26,35.30008
-1.963345,28,35.331323
0.472887,29,35.362565
0.202442,26,35.393808
-0.156039,29,35.42505
0.329601,23,35.456293
1.072432,22,35.49358
-1.173634,19,35.51595
-1.145749,30,35.550856
1.735,21,35.567569
-1.209939,22,35.598812
-1.388273,20,35.614434
1.593281,26,35.645676
0.793955,24,35.676919
-0.017407,21,35.708162
0.257311,28,35.739404
0.25947,25,35.772117
-1.404804,29,35.805208
-1.836444,27,35.836452
0.710362,27,35.867694
-0.025838,32,35.898936
0.598599,32,35.9458
-2.502559,23,35.961422
-0.776772,30,36.008286
1.196431,25,36.039528
-1.188972,26,36.070771
0.649044,26,36.102013
-1.231333,24,36.139559
1.367379,25,36.167563
-1.138696,31,36.198806
0.651439,22,36.230048
1.328087,26,36.261291
-2.026206,23,36.276912
-1.925249,27,36.308155
1.038337,25,36.339397
-0.2027,20,36.373794
0.641156,22,36.395808
-2.562958,30,36.431546
0.667602,24,36.462789
0.270508,30,36.499558
-4.427012,32,36.537864
-0.034917,27,36.567559
-0.231389,30,36.598802
0.459164,24,36.630044
-0.407952,23,36.661287
0.177186,32,36.692529
1.012623,31,36.723771
-1.363452,27,36.755014
