#{"t_start": 1640326699.8908932, "env_id": null}
r,l,t
-2.543,20,12.404715
-0.05499,35,12.435958
0.251254,22,12.4672
-0.772251,24,12.498443
0.28924,21,12.514065
-1.636223,24,12.545307
-0.729551,26,12.57655
-0.506898,26,12.607792
1.45938,28,12.639035
0.5388,23,12.670278
0.768073,23,12.70152
0.156149,25,12.732763
1.199167,23,12.748384
-0.577659,22,12.788066
-0.109021,20,12.81315
0.093626,23,12.839805
0.174412,20,12.855426
-0.225314,28,12.886668
-1.333039,23,12.917911
-1.42881,23,12.949154
-0.387915,28,13.017216
0.3862,23,13.04697
-1.705929,27,13.081877
0.582708,20,13.108805
-1.679729,25,13.140947
-0.19628,22,13.171288
0.405815,20,13.195938
-2.161228,26,13.227853
-1.827416,21,13.254781
0.657308,26,13.28869
-1.059612,26,13.321317
-0.146168,24,13.349921
-0.401099,33,13.389265
-1.600628,23,13.418332
-1.335105,21,13.449692
-0.706841,24,13.527798
-0.349009,25,13.55893
-2.841987,21,13.584934
0.373329,22,13.610865
0.395613,23,13.631905
0.377043,25,13.669609
0.482142,20,13.693968
0.7362,28,13.72828
-1.456648,22,13.757889
-0.482443,21,13.78382
-3.02972,23,13.811745
-1.93819,22,13.837981
-1.121248,21,13.848965
-0.014334,26,13.892961
-2.637387,27,13.92627
-2.824037,23,13.955193
0.20552,23,13.984117
0.269995,26,14.01603
-0.878914,30,14.052932
-1.92593,24,14.089833
0.396566,23,14.119753
-1.045753,26,14.156654
-0.042448,24,14.188569
-0.33341,28,14.222478
-0.510313,29,14.258604
-1.121733,21,14.284952
-2.070647,22,14.312876
-0.259116,22,14.332945
-3.204476,22,14.364607
-0.476658,24,14.394526
-3.629085,24,14.424446
-3.548904,25,14.448567
-3.886056,29,14.487883
0.330382,25,14.517803
1.096663,25,14.547723
-0.010972,22,14.574651
-2.884718,24,14.606565
0.422441,28,14.641472
1.240318,21,14.667403
-1.966132,24,14.695328
1.015741,27,14.72824
-1.149902,27,14.760155
0.307544,26,14.791072
-1.287396,36,14.831892
-3.044714,24,14.847513
-3.331643,26,14.894377
-1.335204,20,14.918301
-2.445127,28,14.954909
-2.985101,22,14.981837
-0.415459,28,15.015746
-3.64034,24,15.04395
-0.935457,30,15.080553
-2.628998,21,15.105631
-0.037084,24,15.134967
-3.057216,29,15.170583
-3.855444,24,15.199893
0.025582,26,15.231023
-2.142134,21,15.255957
0.677923,23,15.283013
-0.334136,23,15.298635
0.779009,23,15.329877
-1.352082,24,15.36112
-0.995931,25,15.392363
-0.000505,23,15.424287
1.373363,22,15.450632
-1.758742,27,15.481964
-0.106737,25,15.497585
-1.16872,25,15.541941
-3.187619,31,15.579554
-0.835252,26,15.611468
-2.956629,26,15.643383
-0.60056,23,15.671589
0.40843,29,15.706624
1.072798,22,15.732993
-2.012102,26,15.748614
-3.482749,24,15.779857
-2.96876,24,15.82021
-0.886365,27,15.852171
-0.967304,21,15.862179
0.84285,23,15.893422
-1.027621,25,15.924665
-0.207788,20,15.959617
0.534234,21,15.985547
-2.426781,27,16.015266
-2.285698,24,16.030887
0.836046,25,16.077751
0.877204,23,16.108994
-1.381408,25,16.144828
-2.453791,22,16.171756
0.138365,22,16.197687
-0.910228,24,16.216257
-1.59913,26,16.249647
0.710941,24,16.28089
-2.167248,25,16.312132
0.677413,24,17.073431
-1.435731,20,17.104674
-0.502462,27,17.135916
-2.363328,23,17.167159
1.073721,23,17.196892
-1.550166,23,17.21624
-2.357633,22,17.247482
-0.278596,22,17.263104
-1.348273,24,17.294346
0.204471,25,17.325588
-0.408706,26,17.356832
-1.581808,23,17.388074
0.44445,22,17.403696
0.657293,24,17.434938
0.548219,23,17.46618
0.418507,22,17.497423
0.514725,24,17.513045
0.165147,29,17.559868
0.265064,21,17.585225
1.329647,23,17.611155
-3.338582,24,17.640983
-1.888852,24,17.670304
-1.669351,22,17.682305
0.468189,25,17.713548
1.520022,20,17.74479
-0.926018,19,17.760412
-1.763462,23,17.791655
-2.329855,23,17.822897
0.499005,25,17.85414
-0.187898,23,17.869761
-1.476391,21,17.901003
0.029307,21,17.932246
0.444077,23,17.947867
0.007673,25,17.979111
0.681885,23,18.010353
0.826411,24,18.041596
0.036066,21,18.057217
-2.513785,25,18.104081
-0.68259,28,18.135323
-0.163706,24,18.154618
-0.44903,21,18.192879
0.206349,23,18.216227
0.89192,24,18.247593
-2.419197,25,18.278739
-0.51078,25,18.297719
0.820237,29,18.328961
-0.524122,22,18.360204
0.005809,23,18.391447
-0.425639,24,18.407068
1.684246,25,18.438311
0.790807,23,18.469553
0.594843,27,18.500796
0.893146,21,18.535926
0.568857,23,18.562854
-2.586727,19,18.585899
-2.482749,26,18.616225
-1.03728,22,18.631847
-0.725928,20,18.663089
-0.295038,26,18.694332
0.388556,25,18.725574
-1.698497,24,18.741196
-3.796403,24,18.772438
0.065813,26,18.803681
-0.873272,22,18.834924
-0.383758,26,18.869961
-0.537549,29,18.893914
-2.519236,22,18.925158
0.075533,20,18.940778
-0.150241,23,18.972022
-1.673981,22,19.003264
-2.59192,31,19.034507
0.416305,23,19.06575
-1.058307,23,19.08137
1.232738,26,19.112613
-0.184691,25,19.143856
0.412418,20,19.175099
1.181905,23,19.206836
-0.356197,21,19.231841
-0.166221,23,19.247462
-0.517425,24,19.278705
0.159349,27,19.309947
-1.997964,19,19.325569
0.496406,24,19.356811
0.707626,29,19.388054
0.790471,21,19.419296
-0.630779,23,19.452941
0.131693,35,19.494205
-0.67431,23,19.516839
-0.634755,29,19.555867
-2.273626,26,19.587885
-3.72079,24,19.61581
0.843119,23,19.631829
-0.081678,25,19.663071
-0.903784,23,19.694314
1.232401,21,19.725556
-1.764848,25,19.741177
-1.558231,22,19.77242
-0.564748,26,19.803663
0.409273,30,19.834905
0.139505,27,19.866148
0.509457,28,19.913012
-0.047642,24,19.928633
-0.377613,23,19.959876
-3.89272,25,19.991118
0.214406,26,20.022361
-0.671596,26,20.058731
-1.760259,21,20.077706
-2.098802,26,20.108948
-0.100341,23,20.140191
-3.180392,26,20.171433
-1.126487,24,20.20881
-0.304716,21,20.231827
-0.501311,31,20.26307
0.265345,17,20.341177
0.03868,30,20.372419
-0.273204,34,20.419283
-2.709719,22,20.434904
-0.059144,26,20.466147
-3.48889,24,20.49739
1.632665,25,20.536921
-2.60244,28,20.569225
-1.765659,23,20.596153
0.61507,24,20.6162
-1.409246,20,20.647443
0.184463,20,20.671173
-0.611511,25,20.70209
-3.096296,23,20.726798
-0.095191,26,20.75804
-0.078671,26,20.789282
-1.793912,25,20.804904
0.099404,20,20.836146
0.66893,22,20.867389
0.097861,26,20.898631
0.265887,25,20.914253
0.588707,23,20.945496
0.291037,24,20.976738
0.091872,27,21.007981
1.614355,25,21.039223
0.041934,26,21.070466
-1.118487,22,21.086087
0.017521,30,21.132951
-1.457989,18,21.148572
1.71704,21,21.179816
0.86311,20,21.204809
1.156511,20,21.21619
1.074834,25,21.247433
-2.896253,23,21.284583
-1.971809,24,21.310635
0.237433,21,21.326256
1.335211,21,21.357498
0.100089,22,21.388741
0.175568,25,21.419984
-2.113658,22,21.435605
-3.744062,21,21.466847
1.278943,25,21.49809
0.396661,24,21.529333
-2.26909,26,21.56082
-1.166595,28,21.594138
-2.048205,23,21.616191
0.213949,22,21.631812
0.810643,24,21.663055
-1.842992,20,21.694298
-3.473138,25,21.725541
-0.260665,27,21.756783
1.718797,24,21.788025
-2.859153,25,21.803647
-0.751744,21,21.834889
-0.214613,25,21.870287
-0.688484,22,21.895331
1.001235,29,21.926574
-0.969954,32,22.709887
0.198026,21,22.74113
-2.124359,19,22.756751
-2.489915,23,22.787993
-1.845459,21,22.803615
-0.387444,21,22.834857
-2.026855,23,22.8661
0.255765,23,22.881722
0.184397,26,22.912964
-0.274271,23,22.944207
0.688235,23,22.975449
0.908716,26,23.006692
-3.121253,21,23.022313
-0.114398,20,23.053556
-2.469691,22,23.069177
0.116121,23,23.1099
0.813928,22,23.128964
0.957008,25,23.160207
0.152786,28,23.199797
-0.572653,24,23.216169
-0.173574,27,23.257403
0.911726,19,23.273025
-0.372114,25,23.304267
-2.777195,24,23.33551
0.214184,26,23.366753
-0.409594,16,23.382374
-0.402848,24,23.413616
-1.16443,27,23.444859
-1.112287,28,23.476101
0.767919,23,23.507344
0.661444,21,23.535855
1.307531,26,23.565792
-0.91091,23,23.593121
1.201197,21,23.616163
-2.073145,23,23.631785
0.170889,21,23.663027
0.892129,19,23.678649
-3.012109,25,23.720598
0.599264,28,23.743235
-1.932455,20,23.774477
1.297512,21,23.790098
0.58962,28,23.821341
-0.776928,25,23.852583
-2.654045,21,23.883826
0.537224,21,23.899448
-0.469476,23,23.930691
0.336867,23,23.961933
0.583543,22,23.993176
0.853573,25,24.024418
0.553908,29,24.055661
-0.297831,24,24.071283
0.314658,26,24.118146
0.092189,23,24.149389
-4.006227,24,24.184825
-0.071783,26,24.216158
-0.220397,30,24.2474
1.027342,24,24.278643
0.809438,24,24.307529
0.016799,25,24.337449
-1.114872,22,24.361079
-1.389533,32,24.392322
-0.368088,25,24.423565
0.331991,28,24.454807
0.643178,20,24.48605
1.143809,23,24.501671
-1.14506,25,24.542832
-0.2065,26,24.574165
-0.112971,22,24.600096
-0.241647,22,24.616154
-0.850196,26,24.647397
1.45457,22,24.678639
-0.020779,26,24.709882
-0.044767,25,24.741126
0.528053,25,24.756746
-3.624177,25,24.803611
-0.194584,23,24.834853
1.444247,28,24.881716
0.237753,21,24.920417
-0.508112,26,24.947509
-0.12919,23,24.994374
-1.42515,31,25.041238
0.800939,24,25.056859
-2.521919,23,25.088101
-0.936129,27,25.119343
0.596912,22,25.150586
-0.100776,22,25.166207
-3.395214,22,25.207749
-1.253871,26,25.231775
-0.202386,27,25.263017
0.805182,25,25.309882
0.58529,21,25.341124
0.906025,28,25.372366
-0.649118,21,25.40361
1.534487,23,25.450473
0.999237,26,25.481716
0.012648,30,25.543134
-1.63735,21,25.575174
1.130768,24,25.613733
1.078383,24,25.647396
-2.554516,27,25.69426
-1.132304,24,25.725502
0.975093,24,25.772367
0.170083,21,25.803609
0.960954,26,25.866094
0.416114,24,25.912959
0.523661,24,25.944201
0.105415,23,25.975443
-1.991749,24,26.006685
1.223776,21,26.037928
1.495164,21,26.05355
-0.41897,33,26.103555
1.800651,25,26.136517
-2.252804,20,26.151515
-2.37655,19,26.189804
-0.311971,23,26.216133
-0.121397,25,26.231755
0.960882,26,26.262997
-2.431494,23,26.294239
-2.518698,22,26.325482
0.386185,24,26.356725
-0.370157,23,26.372346
-0.232413,21,26.403589
-3.200468,26,26.434831
-0.623288,21,26.466074
-1.24667,19,26.481695
0.622188,28,26.512938
0.707928,28,26.554775
-3.521649,22,26.580705
0.660558,20,26.604757
0.885056,24,26.631758
0.481345,24,26.647379
1.150501,24,26.678622
-0.207264,27,26.721081
1.482419,25,26.744037
0.225707,23,26.775281
-1.49921,23,26.806523
-2.755498,25,26.822145
-1.801013,28,26.869009
0.115743,25,26.900251
1.106297,29,26.931494
0.609886,22,26.947115
-0.892497,23,26.978358
0.002318,26,27.0096
-2.973071,29,27.040843
-0.346316,25,27.072086
1.666116,26,27.103328
0.142279,24,27.134571
-1.033481,22,27.165813
0.670719,24,27.19476
-1.942737,28,27.216125
-0.755553,29,27.247367
-1.289298,23,27.346485
-1.530018,21,27.361481
-3.266997,27,27.392724
-0.125668,27,27.423967
-1.695137,28,27.45521
-0.139164,25,27.486452
0.19047,22,27.517695
-1.047019,27,27.553768
0.444178,24,27.582103
-0.335633,24,27.612023
-0.967231,24,27.631743
-0.312834,27,27.662986
0.692501,24,27.694228
-2.513042,28,27.725471
-0.418317,29,27.772335
-2.801737,25,27.803577
-0.289438,22,27.83482
-1.261577,27,27.866062
-2.31664,26,27.897306
0.598118,23,28.678578
-1.697626,24,28.709821
-1.547777,30,28.756685
0.011841,28,28.787927
0.248408,25,28.819169
-0.402139,24,28.850412
-0.098644,23,28.881655
1.139175,27,28.912898
-0.923352,26,28.94414
-1.495947,27,28.977316
-0.594568,27,29.008558
-0.242293,25,29.039801
0.287802,20,29.055422
0.327038,22,29.094693
-1.415017,22,29.119871
0.241396,26,29.143832
-0.86457,26,29.175076
-2.883501,26,29.212644
-1.032099,23,29.231723
0.93798,20,29.262965
-3.094833,25,29.278586
0.732778,25,29.309829
0.558933,24,29.341072
-0.036494,27,29.372314
-1.895885,24,29.403557
0.663345,20,29.434799
-1.700971,28,29.466042
0.125388,19,29.481663
-0.074082,25,29.512906
-0.733676,26,29.550753
0.176554,22,29.5771
1.341471,24,29.606023
-0.935165,27,29.63172
0.731363,27,29.662963
-0.654909,21,29.678584
0.579785,22,29.709826
1.071739,23,29.74365
-0.037049,22,29.759273
0.782844,21,29.790514
0.261768,23,29.821757
-2.062437,24,29.852999
0.100614,22,29.868621
-0.119018,34,29.915486
-1.55342,22,29.946728
-0.172857,25,29.962349
-3.465439,29,30.009213
0.14733,25,30.024835
0.732436,24,30.056077
-0.330886,23,30.087319
0.286172,24,30.118562
-3.089887,24,30.149805
1.509377,23,30.187756
0.844449,23,30.214684
0.249976,20,30.231708
0.296037,19,30.247329
-0.118203,24,30.278572
-1.226434,21,30.309814
-1.316563,24,30.344323
1.010834,29,30.37592
-0.240633,31,30.407163
0.523593,27,30.438406
-1.849206,30,30.469647
-1.014448,28,30.50089
-2.608574,25,30.544755
0.705401,24,30.573086
-0.765225,29,30.60899
1.515842,24,30.631706
0.484688,26,30.662948
-3.033388,29,30.694191
0.041539,26,30.725433
1.082313,29,30.756676
-0.38488,28,30.787919
0.387051,23,30.819162
0.473727,30,30.850403
-0.169959,27,30.881647
0.557736,28,30.928642
0.039233,25,30.958561
-0.266644,30,30.991823
-0.040271,23,31.007445
0.31991,23,31.038687
-0.4073,26,31.06993
1.287424,24,31.101173
-2.237645,26,31.132415
-0.677356,25,31.163658
0.161097,23,31.195708
0.184612,22,31.216074
1.30999,23,31.247317
-2.840708,27,31.278559
-2.219218,33,31.309802
-0.099267,23,31.341044
-0.114684,27,31.372287
-0.073091,28,31.40353
-0.11603,25,31.434772
0.76726,23,31.466014
-1.879496,24,31.481636
1.231825,24,31.512879
-1.669892,23,31.550733
0.543493,21,31.575666
-1.588772,22,31.602701
0.106339,26,31.63169
0.72301,22,31.647311
1.467975,25,31.678554
0.65658,21,31.709796
0.551202,22,31.725418
0.640288,22,31.75666
-1.396263,28,31.787903
1.006597,23,31.819146
-2.469355,23,31.850388
-1.878993,25,31.881631
-2.121008,27,31.912874
-1.759362,26,31.944116
-0.65712,25,31.959738
1.625454,26,31.99098
-0.804423,20,32.022223
-0.110833,23,32.053465
-1.826752,26,32.084707
-0.547128,24,32.100329
-2.797691,32,32.155485
0.033231,26,32.192461
-2.928046,29,32.216061
-2.220652,26,32.247304
0.595586,22,32.278547
-0.104887,24,32.309789
-0.048397,18,32.325411
0.753859,24,32.356653
0.764938,24,32.387896
0.185554,24,32.419138
-1.994387,27,32.450382
-0.117904,24,32.466002
-0.37687,22,32.497245
-0.270609,23,32.532763
0.754355,27,32.564677
-0.815762,20,32.58904
0.640234,33,32.616064
1.762317,21,32.647306
-0.7985,25,32.678549
-2.409766,25,32.709791
-0.105235,29,32.741034
0.544709,24,32.774754
0.66632,23,32.80172
0.639287,23,32.823353
0.138681,25,32.854596
-0.725698,23,32.885838
-1.504385,23,32.901459
1.124466,23,32.932703
-0.361477,28,32.963945
1.130157,24,32.995188
0.692655,25,33.02643
-1.97867,26,33.057673
-0.725407,22,33.073294
0.030171,23,33.104536
0.089677,29,33.135779
-1.074684,29,33.167022
-0.251473,28,33.214652
0.483623,23,33.231674
1.021607,25,33.262917
-2.662569,24,33.29416
-1.145304,29,33.325402
0.469009,25,33.356645
-0.995931,32,33.39388
0.662554,22,33.425122
-1.379442,21,33.440744
-0.275828,25,33.471986
1.356996,27,33.503229
1.328962,27,33.547718
-0.158027,26,34.325375
-0.47268,29,34.356617
0.800652,23,34.38786
-1.796074,24,34.419103
0.042657,32,34.450345
-3.379508,27,34.481588
0.130701,22,34.512831
0.701867,24,34.543708
0.607275,25,34.573628
-0.756334,28,34.60666
0.560219,23,34.634585
0.464872,26,34.657224
1.324347,22,34.688467
0.581433,31,34.719709
-1.454011,26,34.750952
0.625548,24,34.782195
-0.46591,26,34.860301
-0.835645,21,34.891544
0.105311,24,34.922786
-0.844177,34,34.954029
0.421751,23,34.985272
1.543592,21,35.016514
-0.298916,28,35.047757
-1.407073,25,35.079
-1.292044,26,35.110242
-2.123644,33,35.141485
0.927779,23,35.172727
-0.455114,24,35.208628
-1.895824,28,35.241783
0.488884,23,35.254806
1.568957,23,35.28605
-0.62491,28,35.317292
-1.589277,27,35.348534
-2.193549,22,35.379777
0.97434,22,35.41102
-0.23725,23,35.426641
-3.326693,24,35.457884
0.051898,23,35.489126
0.120304,23,35.520369
-0.797837,27,35.554664
-3.562278,28,35.588004
0.085568,24,35.616024
-2.67899,22,35.631646
-0.571394,23,35.662888
0.927653,33,35.694131
-1.293821,23,35.725374
0.20715,21,35.756616
-0.469005,26,35.787859
-1.638086,27,35.823228
-0.012653,27,35.855266
-0.245355,23,35.869285
0.120806,24,35.900528
-1.739429,33,35.947392
0.196435,21,35.963012
0.183204,26,35.994256
-2.174284,30,36.041119
0.230242,29,36.072362
-1.247763,25,36.103605
0.127603,24,36.134847
0.182091,22,36.16609
0.196418,24,36.199646
-2.342031,23,36.216018
1.264192,26,36.247261
-1.684767,25,36.278503
-3.451961,26,36.309746
-0.607856,24,36.340988
-0.324383,21,36.356609
0.539276,28,36.387852
-0.557976,26,36.419095
-0.178107,25,36.459884
-1.252963,23,36.475506
-2.619365,23,36.511244
0.247291,28,36.550669
1.579259,21,36.576009
-3.08908,28,36.608921
1.006991,28,36.631635
0.649498,25,36.662878
0.708061,20,36.69412
1.301447,25,36.725363
-0.271297,28,36.756605
-0.804759,30,36.787848
0.454454,30,36.81909
-2.798854,23,36.850333
0.762127,25,36.881576
1.46472,24,36.912818
-1.090649,28,36.944061
1.205912,21,36.959682
0.512815,20,36.990925
0.824374,24,37.022167
-1.267753,23,37.051882
-0.130509,23,37.078849
-1.429068,27,37.104475
0.015803,21,37.135717
1.186791,23,37.151339
