x1,y1
0.0,0.0
0.505946,0.23236927
2.57972,0.07693711
10.918577,4.035171
10.413444,2.3030653
11.894482,3.3980074
7.8171525,9.032011
10.94324,10.91342
11.130242,10.995355
10.545564,11.6011505
9.158356,13.012888
13.014288,12.643405
7.1028285,12.506896
1.5251827,11.836248
