x1,y1
0.0,0.0
18.38994,1.766388
21.618147,3.5972335
21.766079,6.122742
28.174555,6.0873847
25.850945,7.410559
29.143967,10.464345
29.136421,10.046473
28.45723,12.427654
29.961031,12.92949
25.709867,13.991565
